,z,height H1,height H2
6364,6364,2.7809521664,2.6511763439
6365,6365,2.7731462639,2.6400212464
6366,6366,2.7654318161,2.6310473045
6367,6367,2.7569662524,2.6251632549000004
6368,6368,2.7474605991,2.6226881193000002
6369,6369,2.7370919503,2.6234328776
6370,6370,2.7264522783,2.6267469252
6371,6371,2.7164724804000002,2.6315937617999996
6372,6372,2.7081164581,2.6368690923999996
6373,6373,2.7017733891,2.6420345273
6374,6374,2.6969765133,2.6474244645000002
6375,6375,2.692954979,2.6536960876
6376,6376,2.689204898,2.6612384118000003
6377,6377,2.6855640788999997,2.6700775465
6378,6378,2.6820740718,2.6800077889000002
6379,6379,2.6788435853,2.6907324243
6380,6380,2.6759189935,2.7020014983
6381,6381,2.6731146054000003,2.7137934215
6382,6382,2.669867737,2.7264787355
6383,6383,2.6654741749,2.7406098677
6384,6384,2.659834344,2.7561939865999996
6385,6385,2.6537555005,2.7723870209999997
6386,6386,2.648418264,2.7880048984999997
6387,6387,2.6448236156,2.8020530265
6388,6388,2.6435488126999998,2.8139561806
6389,6389,2.6446190797,2.823683784
6390,6390,2.6473202791,2.8319431113
6391,6391,2.6499895977,2.8404003899
6392,6392,2.6502555442999998,2.8514546313999998
6393,6393,2.6464664796,2.8668206206
6394,6394,2.6393871609,2.88583244
6395,6395,2.6317173055999996,2.9059096069
6396,6396,2.6262759911,2.9243533457
6397,6397,2.6249809638,2.9393552559000002
6398,6398,2.6286357328,2.9502058591
6399,6399,2.6368630786,2.9573618271999997
6400,6400,2.6478931997,2.9626616806
6401,6401,2.6584249954,2.9694693764999998
6402,6402,2.6645165757999996,2.9817879098999995
6403,6403,2.6642924923,3.0015534186
6404,6404,2.6598875190999998,3.0266856275
6405,6405,2.6556348998,3.0528882437
6406,6406,2.6553538762,3.0763534385
6407,6407,2.6612843436,3.0948264532999996
6408,6408,2.6740068709,3.1076881451
6409,6409,2.6924007198,3.1159987246
6410,6410,2.7133955305,3.1227469525
6411,6411,2.7320567579,3.1327669083
6412,6412,2.7434578707,3.150865757
6413,6413,2.7464861234000004,3.1780177832999996
6414,6414,2.7449952432,3.2102125062
6415,6415,2.7444770788,3.2417826520000004
6416,6416,2.7490992193,3.268370322
6417,6417,2.7609228529000003,3.2877135263
6418,6418,2.7799542694,3.2995979979000003
6419,6419,2.8040645295999997,3.1699029493
6420,6420,2.8287408718,3.1654477373999996
6421,6421,2.8476746546,3.1667168619
6422,6422,2.8559235432000003,3.1785940961
6423,6423,2.8541434485,3.2003589856000003
6424,6424,2.8479593555,3.2263159850000003
6425,6425,2.8435440664,3.2502181610000003
6426,6426,2.8450184515,3.2678696267000005
6427,6427,2.8540548905,3.2775248602000007
6428,6428,2.8699847466,3.2797842056
6429,6429,2.8896341050000003,3.2777612342999998
6430,6430,2.9071772618000002,3.2772318519000003
6431,6431,2.9155405388,3.2852311104
6432,6432,2.9108539765,3.3055984684000004
6433,6433,2.8961154688,3.3353097339000004
6434,6434,2.8784739183,3.3671947335
6435,6435,2.8644488345,3.3947211454
6436,6436,2.8579662216,3.4139587177000004
6437,6437,2.8602706601000003,3.4236661247999995
6438,6438,2.8700087816,3.4252064897
6439,6439,2.8829835627,3.5072106055
6440,6440,2.8922521175,3.4942999488999993
6441,6441,2.8905453288,3.4916869002000004
6442,6442,2.8756274978,3.5018422213999996
6443,6443,2.852621666,3.5198707170000003
6444,6444,2.829621078,3.5378982951999998
6445,6445,2.8131134796,3.5496463107
6446,6446,2.8066173856,3.5517922722999997
6447,6447,2.8107775647,3.5438706601
6448,6448,2.823384775,3.5282486551999996
6449,6449,2.8390909104000004,3.5104057066000003
6450,6450,2.8498834105000004,3.4984544775
6451,6451,2.8485605066,3.4996623420999997
6452,6452,2.8344962168,3.5146843478000003
6453,6453,2.8143085831,3.5368972509
6454,6454,2.796377335,3.5578874758999994
6455,6455,2.7867495348,3.5715487613
6456,6456,2.7882813805,3.5749412944999994
6457,6457,2.800849706,3.5680816508000004
6458,6458,2.8213323821,3.5539650149999997
6459,6459,2.8433899644,3.5387854844
6460,6460,2.8584306669000004,3.5309711205000003
6461,6461,2.8598978875000003,3.5368946938000003
6462,6462,2.8486840315,3.5554597494999998
6463,6463,2.8321763831999998,3.5790607449
6464,6464,2.818473538,3.5993772267
6465,6465,2.812989806,3.6107799527
6466,6466,2.8179893058000003,3.6108053902000004
6467,6467,2.8328592713,3.5998891064999996
6468,6468,2.8540901352,3.5813908709
6469,6469,2.8751683888999997,3.5617054926
6470,6470,2.8878347965,3.5490058870000003
6471,6471,2.8864866856,3.5488381858
6472,6472,2.8728408221999997,3.4242933197
6473,6473,2.7119087809,3.4311773226999995
6474,6474,2.6895899488,3.4348075145999997
6475,6475,2.6756928227000003,3.4303316707000002
6476,6476,2.6722613566,3.4158300745999997
6477,6477,2.6786797197000003,3.3920462509000004
6478,6478,2.691646527,3.3624061094
6479,6479,2.70511285,3.3330718585000003
6480,6480,2.7115583413,3.3116579832
6481,6481,2.7061210223999996,3.3030957483999996
6482,6482,2.5980231667,3.3055832409
6483,6483,2.5697301964,3.3124481705999997
6484,6484,2.5446053939,3.3170248207999995
6485,6485,2.5270719098,3.3150345593
6486,6486,2.5189956402,3.3047360306
6487,6487,2.5199664897,3.2866399587999995
6488,6488,2.5272843337,3.263520355
6489,6489,2.535841611,3.2405323525
6490,6490,2.5390431746999997,3.2242969885000003
6491,6491,2.5322471767,3.2194693476000005
6492,6492,2.5166192042,3.2248928899000004
6493,6493,2.4979489598,3.2347844701999997
6494,6494,2.4822823290000002,3.2430963393999996
6495,6495,2.4735968182,3.2458325213
6496,6496,2.4736009774000003,3.2412442242000004
6497,6497,2.4820073457,3.2295549619000004
6498,6498,2.4965374885999996,3.0286983827
6499,6499,2.5127453798,3.0124655681000005
6500,6500,2.5245842069999997,3.0019843441
6501,6501,2.5272172601999996,3.0018089155
6502,6502,2.5208709991,3.0114470624000003
6503,6503,2.5105255281,3.0256811352999997
6504,6504,2.5019166434,3.0385683964
6505,6505,2.4990036838,3.0459711203
6506,6506,2.5035891391,3.0459338268
6507,6507,2.5155446149,3.0384526441
6508,6508,2.5328333753,3.0254470631
6509,6509,2.5513664893,3.0109011627999998
6510,6510,2.5655638682,3.0003075737
6511,6511,2.5710326588,2.997999572
6512,6512,2.5681496076,3.0035742661
6513,6513,2.5616067799,3.0123389485
6514,6514,2.5566040359000004,3.0191019518000006
6515,6515,2.5565860032999996,3.0204229158999993
6516,6516,2.5629917928,3.0148597844000005
6517,6517,2.5755257705999997,3.0027000280999996
6518,6518,2.5922500479,2.9858705579
6519,6519,2.6095995703,2.9679249727
6520,6520,2.6231129268,2.953318113
6521,6521,2.6298195493,2.9450287771
6522,6522,2.6306550188999998,2.9421535724000005
6523,6523,2.6293368775,2.9410319453000002
6524,6524,2.6294380348999997,2.9381697432
6525,6525,2.6330853665000005,2.9315427560000007
6526,6526,2.6410157596,2.9205471583
6527,6527,2.6528660326,2.9057142679999997
6528,6528,2.6673175663,2.8885660905000003
6529,6529,2.6822480379,2.8714592292
6530,6530,2.6953933417,2.8569167749
6531,6531,2.7057756565,2.846193702
6532,6532,2.7144826112000002,2.8384878910999998
6533,6533,2.7234479793,2.8321414084999996
6534,6534,2.7340594455,2.8260115970999995
6535,6535,2.7468852884,2.819726497
6536,6536,2.7619161357,2.8134303886999996
6537,6537,2.7788164534999997,2.8075261195
6538,6538,2.7971339149,2.8024660060999995
6539,6539,2.8165681456,2.7984889841999996
6540,6540,2.8372877496999998,2.7953124885000005
6541,6541,2.8598341308,2.7922366414
6542,6542,2.8842669032,2.7890026325000004
6543,6543,2.9096783191,2.7862793559000005
6544,6544,2.9347056006,2.7851534814
6545,6545,2.958135853,2.786528295
6546,6546,2.9792030180000006,2.7908355225
6547,6547,2.9977785801999994,2.7978601130999996
6548,6548,3.0146423979000003,2.8064876029
6549,6549,3.0317464801,2.8144557457
6550,6550,3.05179768,2.8187784444
6551,6551,3.0763164499999998,2.8176826693
6552,6552,3.1038104702,2.7771507814999996
6553,6553,3.1308277105,2.7645450594999996
6554,6554,3.1541096757,2.7548010689
6555,6555,3.1715741405999998,2.7499047416
6556,6556,3.1824788912999997,2.7505184555
6557,6557,3.1875171050999995,2.7558856178
6558,6558,3.1890992235000004,2.7635474931
6559,6559,3.1914146068999996,2.7692775115
6560,6560,3.1989654606,2.768534413
6561,6561,3.2130845663,2.759923489
6562,6562,3.2304146275,2.7467094291
6563,6563,3.2457683617,2.7339740475000003
6564,6564,3.2550461518,2.725721261
6565,6565,3.2560939314000006,2.7240318507000003
6566,6566,3.2486693117999996,2.7291015567
6567,6567,3.2344855295999997,2.7391960397
6568,6568,3.2174398724,2.7504156955
6569,6569,3.2032153699000006,2.7570886836
6570,6570,3.196623957,2.7544132673
6571,6571,3.1976032676000004,2.7424448974
6572,6572,3.2013650884000002,2.7259509643
6573,6573,3.2024351568,2.7103877272
6574,6574,3.1971620065,2.6994030147999997
6575,6575,3.1840549595999996,2.6945021816
6576,6576,3.163566005,2.6952661389
6577,6577,3.1380825337000005,2.6933568954
6578,6578,3.1119804929000003,2.6956799609999997
6579,6579,3.0906872487999997,2.6925934753000003
6580,6580,3.0775676612000002,2.6807821743
6581,6581,3.0710068125,2.661882351
6582,6582,2.9730493686,2.6416017
6583,6583,2.9618203980999995,2.6194131283999997
6584,6584,2.9454291032999995,2.6017388794
6585,6585,2.9230210574999997,2.5896092436
6586,6586,2.8953088634000004,2.582484783
6587,6587,2.8645400342,2.5782816855000004
6588,6588,2.8344304239,2.5734346551
6589,6589,2.8091722856,2.5638908243999996
6590,6590,2.7908879035,2.5476649044000004
6591,6591,2.7778900105,2.5265912599
6592,6592,2.7664967132000005,2.5045148782
6593,6593,2.7536246660000003,2.4846906164
6594,6594,2.7376287426,2.4689291092000003
6595,6595,2.7181230949,2.4577649121
6596,6596,2.6957195125,2.4507162581
6597,6597,2.6719051024000002,2.4464117648
6598,6598,2.6488372388999997,2.4427953568999996
6599,6599,2.628569971,2.4379023912999997
6600,6600,2.6117175478,2.4312060683
6601,6601,2.5971336089,2.4239475055
6602,6602,2.5832725064,2.5176454775
6603,6603,2.569242299,2.5141883789
6604,6604,2.5548382041999997,2.5121390249999997
6605,6605,2.5291267704,2.5113414988000002
6606,6606,2.509981663,2.5114980956
6607,6607,2.4918299825,2.5124000629
6608,6608,2.4746294483,2.5142166909
6609,6609,2.4577164137,2.5177334546
6610,6610,2.4402015713000003,2.523970965
6611,6611,2.4221051983,2.5330613896000003
6612,6612,2.4047187971,2.5438690267
6613,6613,2.3897749043000003,2.5547954303
6614,6614,2.3786698133,2.5645368093
6615,6615,2.3280912823,2.5723865363
6616,6616,2.3221632643000003,2.5783788874000004
6617,6617,2.318920599,2.5835189467
6618,6618,2.3160449032,2.5900544225999997
6619,6619,2.3102521789,2.6011942413
6620,6620,2.2991375325999996,2.6192924519
6621,6621,2.2834867135000003,2.6435548629
6622,6622,2.2668152063,2.6704855191999997
6623,6623,2.2529462096,2.7426028601000003
6624,6624,2.2445482293000003,2.7586457187
6625,6625,2.2428323830999997,2.7696366114
6626,6626,2.2475209066999997,2.7759900949
6627,6627,2.2566470537,2.7797950714
6628,6628,2.2663504402,2.7850138683
6629,6629,2.2716606125,2.7967019154
6630,6630,2.2694398753,2.8180815322
6631,6631,2.2613143979,2.8476231516
6632,6632,2.2523487798999997,2.8803532775000003
6633,6633,2.2475931447999997,2.9112845983
6634,6634,2.2503305560999998,2.9371565558
6635,6635,2.2618516617999997,2.956661704
6636,6636,2.2814934857,2.9813727735
6637,6637,2.3064403884999995,2.9880751434000006
6638,6638,2.3315892696000002,2.9964725996
6639,6639,2.3507864711,3.0126831667000005
6640,6640,2.3606341118999996,3.0400702339
6641,6641,2.3635910918,3.076150383
6642,6642,2.3657272397,3.1148252026000005
6643,6643,2.3726677448,3.1504227372999996
6644,6644,2.3878786004999997,3.1794061941
6645,6645,2.4125982023,3.2004462035999994
6646,6646,2.4459540048,3.2143078604
6647,6647,2.4847696227,3.2240454443999997
6648,6648,2.5234427845,3.2351271959
6649,6649,2.5553420089,3.2540454817000004
6650,6650,2.5769444397,3.2841844272999996
6651,6651,2.5910140468,3.3226394882999997
6652,6652,2.6039580405000002,3.3628543548999996
6653,6653,2.6214946614,3.3989493949000003
6654,6654,2.6469646434,3.4274116310000005
6655,6655,2.6813605991,3.4470683982
6656,6656,2.7235244915,3.4588914428
6657,6657,2.7700345132999997,3.4661123037999997
6658,6658,2.8152053502000003,3.4742275618000003
6659,6659,2.8526330476,3.4894597996
6660,6660,2.8792423784,3.5147105871999997
6661,6661,2.8979401313,3.5469045977
6662,6662,2.9147303565000002,3.5798776479999996
6663,6663,2.934725643,3.6083716904000003
6664,6664,2.9607726792999998,3.6294097233000002
6665,6665,2.9935796407,3.6421638825999993
6666,6666,3.0319416473,3.6477225911
6667,6667,3.1849701483999997,3.64913035
6668,6668,3.2189224285000004,3.6512682945
6669,6669,3.2449147869999995,3.6593294174
6670,6670,3.2607601828999995,3.6753463104
6671,6671,3.2692475545,3.6963713229999997
6672,6672,3.2754327895000004,3.7171925392999996
6673,6673,3.2834601480000005,3.7335219385
6674,6674,3.2955790102999996,3.7429828825
6675,6675,3.3122748415,3.7449844199000006
6676,6676,3.3324140936,3.7405854686999995
6677,6677,3.3531610983,3.7325869127000004
6678,6678,3.3701239406,3.7253866887000004
6679,6679,3.3788962050999998,3.7234207147
6680,6680,3.3782034412999997,3.7279821437
6681,6681,3.3710273275000002,3.7360801652000006
6682,6682,3.3618778668000004,3.7431872220000004
6683,6683,3.3542373628999997,3.7458157058999997
6684,6684,3.3499268719999997,3.7421540353
6685,6685,3.3492475892999996,3.7319237185999996
6686,6686,3.3510318206,3.7163351907
6687,6687,3.3524865917000004,3.6982561186000003
6688,6688,3.3493912309,3.6820147759000004
6689,6689,3.3378829072,3.6715887423
6690,6690,3.3175782798999998,3.6674435000999996
6691,6691,3.2920114576,3.6660895701999996
6692,6692,3.2656800797,3.6630710287
6693,6693,3.2418488649999997,3.6551885869999996
6694,6694,3.2221173092000006,3.6409326027000004
6695,6695,3.2065445482,3.6203453944
6696,6696,3.1936085159000003,3.5950503402000002
6697,6697,3.1799878493000007,3.5684669541
6698,6698,3.1609231503000004,3.5454509315000005
6699,6699,3.1325448284999995,3.5299614008999995
6700,6700,3.0952634685000002,3.5216631528
6701,6701,3.0536064199,3.516098127
6702,6702,3.0128096155,3.5081091172
6703,6703,2.9766003559,3.4940625756999997
6704,6704,2.9467694701,3.4722751520000004
6705,6705,2.9232225826000002,3.4429606591999997
6706,6706,2.9038143809,3.408395011
6707,6707,2.8840799561,3.3731851657000007
6708,6708,2.8579917015,3.3435116813000003
6709,6709,2.8213700182,3.323718025
6710,6710,2.7757944324999997,3.3124028352000003
6711,6711,2.7273547108,3.3036730564999996
6712,6712,2.6822995758,3.2914933172999996
6713,6713,2.6447544294,3.2719626921
6714,6714,2.6164537049999996,3.2435808312
6715,6715,2.5968601685,3.2071310429000004
6716,6716,2.5829895961,3.1658555592000006
6717,6717,2.5692468417,3.1256142977000003
6718,6718,2.548759026,3.0935450355000005
6719,6719,2.5176880373999997,3.0737576286999997
6720,6720,2.4788866488,3.0636792222
6721,6721,2.439336461,3.0566034394
6722,6722,2.4054276973,3.0463942447
6723,6723,2.3810186096,3.0294168811000004
6724,6724,2.367419156,3.0045521222
6725,6725,2.3635900401,2.9729968550000003
6726,6726,2.3660107526000003,2.9383922335
6727,6727,2.3686829749000005,2.9068137909999994
6728,6728,2.3648579794,2.8850454484
6729,6729,2.3514920727,2.876140586
6730,6730,2.3320215823,2.8766602282
6731,6731,2.3130848321000004,2.8799423899
6732,6732,2.3002350268000002,2.8803781224000002
6733,6733,2.2965257206,2.8748290867999997
6734,6734,2.3026529211,2.8624953924999996
6735,6735,2.3171505397,2.8447254728
6736,6736,2.3362917452,2.8251104921
6737,6737,2.3543049923000003,2.8092626028999996
6738,6738,2.3654466405,2.8027507096999997
6739,6739,2.3681222403,2.8070066958
6740,6740,2.3661990007,2.8180252253
6741,6741,2.3653255821999997,2.8300189756
6742,6742,2.3696724974,2.8386596905
6743,6743,2.3812222912,2.8417867021
6744,6744,2.4000427710000003,2.8391390355
6745,6745,2.4244625046,2.8321845103000003
6746,6746,2.4510462755,2.824147238
6747,6747,2.4750293107,2.8195760645
6748,6748,2.4924083297,2.8222706350999998
6749,6749,2.3017953349,2.832258125
6750,6750,2.3025786876999996,2.8458947621
6751,6751,2.3061490132,2.8589947562
6752,6752,2.3152063472,2.8687772332000003
6753,6753,2.3308237613999996,2.8740671245000002
6754,6754,2.3527147083,2.8750329234
6755,6755,2.3793460159,2.8730725301
6756,6756,2.4079501213,2.8707954235999997
6757,6757,2.4350232572,2.8715231267
6758,6758,2.4580736858000005,2.8775535915
6759,6759,2.477515273,2.8882864622
6760,6760,2.4959158868,2.9009758794
6761,6761,2.5157805435,2.9129390568
6762,6762,2.6993661184,2.922571664
6763,6763,2.7162968751000003,2.9293368335000003
6764,6764,2.7361468483999998,2.9335813352000004
6765,6765,2.7577720674000004,2.9364733440000004
6766,6766,2.7792630782,2.9399374269
6767,6767,2.7984760367000003,2.9461209415000003
6768,6768,2.8143665274,2.95606666
6769,6769,2.8278594618,2.9688500746
6770,6770,2.8408492728,2.9825744735999997
6771,6771,2.8548814875,2.9956853273000004
6772,6772,2.8707664710999996,3.0073619704
6773,6773,2.8886782542000002,3.0174254814
6774,6774,2.9082662045,3.0262284582
6775,6775,2.9286830988999997,3.034623289
6776,6776,2.9486699538,3.0438712676999997
6777,6777,2.9670183786,3.0551776598000004
6778,6778,2.9834199574999998,3.0688465355999996
6779,6779,2.9986867657000005,3.0840642937
6780,6780,3.0139584852,3.0996916262000003
6781,6781,3.0300552616,3.1149108981
6782,6782,3.0473695344999996,3.1293351244
6783,6783,3.0659449715999996,3.1429274286999993
6784,6784,3.0855269916999997,3.1559472175
6785,6785,3.1055692368,3.1689410476999997
6786,6786,3.1253087272,3.1826672466999995
6787,6787,3.1441035484999995,3.1977600622999995
6788,6788,3.1619273784999997,3.2142366516000003
6789,6789,3.1793597275999996,3.2315075864000002
6790,6790,3.1970715008,3.2488945476
6791,6791,3.2155061785,3.2659535566000004
6792,6792,3.2348566099999996,3.282500154
6793,6793,3.2551208915,3.2985525988999997
6794,6794,3.2761358097,3.3142955821
6795,6795,3.2975952291999997,3.3300579676
6796,6796,3.3191279229,3.3462300264
6797,6797,3.3405052986,3.3630410658
6798,6798,3.3618191237999997,3.3803638846
6799,6799,3.383328928,3.2035617584000002
6800,6800,3.4051935480999997,3.2104741314
6801,6801,3.4273988295000004,3.2167569089
6802,6802,3.4498088693,3.2224777389000003
6803,6803,3.4722306489999997,3.2277382887000003
6804,6804,3.4944762147,3.2326122586
6805,6805,3.5164425296,3.2370669983999996
6806,6806,3.5381957183,3.2408800087
6807,6807,3.5599151004999996,3.2436878518000003
6808,6808,3.5815547899999993,3.2453138389
6809,6809,3.6025975397999996,3.2460202831999996
6810,6810,3.6222608502000004,3.2463243528999994
6811,6811,3.4791068929,3.2467083312
6812,6812,3.4828253751,3.2474747120000007
6813,6813,3.4838173559000003,3.2486817035000004
6814,6814,3.4823357834,3.2500598596000003
6815,6815,3.4791057387,3.2508921449000003
6816,6816,3.4753226370999997,3.4866193897000004
6817,6817,3.4721061113999996,3.4776582154000004
6818,6818,3.4695241833000003,3.4660990562
6819,6819,3.4664938447999996,3.4531954280000003
6820,6820,3.4616786218,3.4404524994999997
6821,6821,3.4541409084000003,3.4289661148999997
6822,6822,3.4434923585000003,3.4192590817
6823,6823,3.4298933808999994,3.411276159
6824,6824,3.414109857,3.4043341773
6825,6825,3.3975973909999997,3.397053094
6826,6826,3.6108601608,3.3875961890000004
6827,6827,3.5915602107,3.3746998267999997
6828,6828,3.5730425680000004,3.3588164139
6829,6829,3.5537240956,3.3416714921999997
6830,6830,3.532058293,3.3249639497
6831,6831,3.5071563422,3.3097443605
6832,6832,3.4788204933999998,3.2963798312999995
6833,6833,3.4474732320999997,3.2846218673
6834,6834,3.4141652424,3.2736005885
6835,6835,3.3805540162999996,3.2618411877
6836,6836,3.348486768,3.2476787390000004
6837,6837,3.3189176513999996,3.2303388249
6838,6838,3.2912156888000004,3.2106359721
6839,6839,3.2639889564,3.1901648233
6840,6840,3.2361497661000005,3.1151083346000004
6841,6841,3.2072344308,3.0899312913
6842,6842,3.1773230946999993,3.0675370310999996
6843,6843,3.1469349789000005,3.0478192614000004
6844,6844,3.1169780794999995,3.0302354305
6845,6845,3.0886338515000005,3.0138952551
6846,6846,3.0629349470000005,2.9979641033
6847,6847,3.0401043823,2.9823194613999995
6848,6848,3.0195001223,2.9676131879999996
6849,6849,3.000314919,2.9545852130999997
6850,6850,2.9820355347,2.9436174185
6851,6851,2.964454755,2.9347363697999995
6852,6852,2.9475567664,2.9277401189
6853,6853,2.9314134538000003,2.9223042915999997
6854,6854,2.9160758646000002,2.9180847381
6855,6855,2.9014170111000004,2.9148673169999997
6856,6856,2.8870100499999998,2.912693001
6857,6857,2.8723556843999996,2.9116542549
6858,6858,2.8573608304,2.9114423283
6859,6859,2.8423730204,2.9113312044999997
6860,6860,2.8278526079999997,2.9105220772000004
6861,6861,2.8141348583,2.908392473
6862,6862,2.8013141058999995,2.9046143128999997
6863,6863,2.7891221223000002,2.8992691501
6864,6864,2.7767420153,2.8930219783
6865,6865,2.7627124313,2.8872079216
6866,6866,2.7454579817,2.8833061983
6867,6867,2.7246250383,2.881622201
6868,6868,2.7016096734999997,2.8807694047
6869,6869,2.6784823785,2.8787376963
6870,6870,2.6569363355,2.8739376075000003
6871,6871,2.6379453201,2.8655392934
6872,6872,2.6217030768000003,2.8535278632
6873,6873,2.6074909311,2.83882718
6874,6874,2.5934428328,2.8235209364
6875,6875,2.5766728187,2.8107144825
6876,6876,2.5547484405,2.8030656099
6877,6877,2.5280126597,2.8004758666000003
6878,6878,2.4995461673,2.8001268848
6879,6879,2.4728997552,2.7987351546
6880,6880,2.4506184858,2.7940224063
6881,6881,2.4339469064,2.7850105955999997
6882,6882,2.4228324788,2.7720173965
6883,6883,2.4157646819,2.7568084824
6884,6884,2.4095516981999996,2.7428099449000003
6885,6885,2.3998911391999997,2.7345312777
6886,6886,2.3839277902999996,2.7350105747999995
6887,6887,2.3630296854,2.7430435927
6888,6888,2.3416698453,2.7542932022
6889,6889,2.3242859361,2.7644190956
6890,6890,2.3137473511,2.7706124825
6891,6891,2.3111964072999998,2.7717592544
6892,6892,2.3161000724000003,2.7683855509
6893,6893,2.3260611913,2.7628402381
6894,6894,2.3366454972,2.7594629388
6895,6895,2.3423950322000002,2.7635733158
6896,6896,2.3402058577,2.7781073752
6897,6897,2.3322044909,2.8007517608
6898,6898,2.3237623059,2.8259215801
6899,6899,2.3198239307,2.8484199253
6900,6900,2.323361092,2.864982542
6901,6901,2.3353032081,2.8743553809
6902,6902,2.3546245147000002,2.8772207527999996
6903,6903,2.3781454717,2.8764105840000003
6904,6904,2.4004374371,2.8770159066
6905,6905,2.4152707369,2.8849562837000002
6906,6906,2.4196742482,2.9029432694
6907,6907,2.2731304114,2.9277564031
6908,6908,2.2625700021999995,2.9531104408999997
6909,6909,2.2579130874,2.9736347553
6910,6910,2.2622851014,2.986259416
6911,6911,2.2765770172,2.9901364812
6912,6912,2.2995892206,2.9864949696
6913,6913,2.3278822461,2.9787913355
6914,6914,2.3558596283,2.9726296530000003
6915,6915,2.377594837,2.9739417428999997
6916,6916,2.3909608563999996,2.9848662286000005
6917,6917,2.3995323042,3.0018453055
6918,6918,2.4091940795999998,3.0190027108999997
6919,6919,2.4245589187000003,3.0317171028
6920,6920,2.4479848993999997,3.0376063394
6921,6921,2.4797898043,3.0363181152000003
6922,6922,2.5184361509,3.0293480747
6923,6923,2.5604420082,3.0201297818999997
6924,6924,2.5877062555999997,3.0138810246
6925,6925,2.6010793704,3.0159018474
6926,6926,2.6059934437,3.0280041564
6927,6927,2.6058903551999997,3.0470403348
6928,6928,2.6061833733000004,3.0678669813
6929,6929,2.6111971753,3.0863911575000005
6930,6930,2.623297077,3.100436673
6931,6931,2.6430185307,3.1096148373000005
6932,6932,2.6691603809,3.1152330248
6933,6933,2.6986385719,3.1204413617999998
6934,6934,2.7266249317,3.1300905067
6935,6935,2.7482898332000003,3.1489823133000003
6936,6936,2.7623370727,3.1783288918
6937,6937,2.7722374235,3.2145187832
6938,6938,2.7831974358,3.2521558994
6939,6939,2.7992781225999996,3.2869540095999996
6940,6940,2.8226041801,3.3165396196000003
6941,6941,2.8534494208,3.3403745655
6942,6942,2.8902324432000004,3.3597633551
6943,6943,2.9292842757000006,3.3780889663
6944,6944,2.9650777259999996,3.4005900743
6945,6945,2.9924667412000003,3.4321284017
6946,6946,3.0106725022000003,3.4731956224000005
6947,6947,3.0239965557,3.5191994641999997
6948,6948,3.0381332156,3.5641549649999997
6949,6949,3.0572668641000003,3.6035897433
6950,6950,3.0834216916,3.6351930211
6951,6951,3.1165873725999997,3.6586858456
6952,6952,3.1546760470999997,3.6758632611
6953,6953,3.1932699665000004,3.6908544716000002
6954,6954,3.2260731829,3.7096851096
6955,6955,3.2477921614000005,3.7374086838
6956,6956,3.2584594576,3.7737906853
6957,6957,3.2633888493,3.8133575907
6958,6958,3.0461426166,3.8497106835999997
6959,6959,3.0480645525,3.8783738161000003
6960,6960,3.0591447148,3.8972894044000004
6961,6961,3.0791631886,3.9066539073000004
6962,6962,3.3042299446000003,3.9089923644
6963,6963,3.3366616842,3.9093799645
6964,6964,3.3618357439,3.9146286795000007
6965,6965,3.3747430331,3.9296922576
6966,6966,3.3765362485000003,3.9533938055999993
6967,6967,3.3733688976000002,3.9795944097000002
6968,6968,3.3716927035,4.001889805799999
6969,6969,3.3757455193000006,4.0161141409
6970,6970,3.3872838427000005,4.020594486
6971,6971,3.405786323,4.0159395904
6972,6972,3.4283624430999997,4.0123569842
6973,6973,3.4495818721,4.004326473400001
6974,6974,3.4625292017000002,4.002107607299999
6975,6975,3.4626881825,4.0103413625
6976,6976,3.4519479075999997,4.027285464
6977,6977,3.4368828916,4.0465294615000005
6978,6978,3.424050492,4.0616916078
6979,6979,3.417690341,4.0687050666
6980,6980,3.4195486816000003,4.0659809961999995
6981,6981,3.4290910714000002,4.0541977421999995
6982,6982,3.4434023490999994,4.0364172748
6983,6983,3.4570112612,4.0182695424
6984,6984,3.4629743712000005,4.0068737821000004
6985,6985,3.4568144952999997,4.0068871968
6986,6986,3.4405154515000005,4.016488482
6987,6987,3.4207045128999995,4.0291882824
6988,6988,3.4039069657,4.0385817201
6989,6989,3.3942755943,4.0406259002
6990,6990,3.3934529208999997,4.0337801984
6991,6991,3.4008120941999995,4.0187661593
6992,6992,3.4133925436999997,3.9986340786000003
6993,6993,3.4257876171,3.9788787618
6994,6994,3.4312516756000004,3.9663306209
6995,6995,3.4254562151999997,3.9653861128
6996,6996,3.4101902288000003,3.9742942884000003
6997,6997,3.3916222842000003,3.9868911176
6998,6998,3.3758581286000005,3.9970455724
6999,6999,3.3668103060999997,4.0007920293999994
7000,7000,3.3660929721999997,3.9964337819000004
7001,7001,3.3733085557,3.9842532281999996
7002,7002,3.3860537225000003,3.9665043469000003
7003,7003,3.3997553459,3.9475801816000002
7004,7004,3.4082310764000003,3.9334633381999997
7005,7005,3.4064052496,3.9290259686
7006,7006,3.3941464078,3.9342067863
7007,7007,3.3762815921000007,3.944009328
7008,7008,3.3878235634000005,3.9523555968000004
7009,7009,3.3689243209000006,3.9548119439000002
7010,7010,3.3570849065,3.9491066512
7011,7011,3.3526430779000003,3.9348780650999995
7012,7012,3.3541161528999996,3.9135484869000003
7013,7013,3.3580890102,3.8884430399
7014,7014,3.3593993338,3.8646260973000004
