# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
121.0000000000   161142.1776533659   27614.0940309075   166100.1492383492   26979.0849927933   163621.1634458576   27298.4360009522   22.5337956306   3.5612507692   23.0466370248   2.9350231754   22.7902163277   3.2631938405
122.0000000000   161747.1845125597   27813.4246525062   167013.4508342129   27140.9483099289   164380.3176733863   27479.2436764812   22.6180336568   3.5878400022   23.1734289288   2.9543684043   22.8957312928   3.2864029386
123.0000000000   162343.4745791822   28019.5188516298   167921.6365147451   27308.3525129513   165132.5555469636   27666.2208627095   22.7010275197   3.6153621199   23.2994219323   2.9741112936   23.0002247260   3.3103006846
124.0000000000   162926.4897933064   28231.4247567718   168813.2551239487   27481.3489459112   165869.8724586276   27858.9113542166   22.7821527974   3.6437455276   23.4230385363   2.9944513575   23.1025956669   3.3349378107
125.0000000000   163495.8301004386   28443.9301188021   169676.3823731996   27652.9221457076   166586.1062368191   28051.2144460793   22.8613694218   3.6722933651   23.5426869220   3.0147411408   23.2020281719   3.3596430395
126.0000000000   164053.1233669309   28649.7957466758   170507.8429995300   27811.7578285430   167280.4831832304   28233.8862879322   22.9389195253   3.7000062279   23.6580012297   3.0336080674   23.2984603775   3.3832546455
127.0000000000   164596.6316411852   28843.8461762778   171315.2658138755   27952.5652918904   167955.9487275304   28401.7021377080   23.0145708628   3.7261833986   23.7700770535   3.0503217592   23.3923239581   3.4050628155
128.0000000000   165126.6955920226   29026.7714778248   172107.1321613521   28081.0857383794   168616.9138766874   28557.8433943468   23.0883679007   3.7509042770   23.8800721433   3.0656438508   23.4842200220   3.4254528981
129.0000000000   165650.8563187859   29199.8076401555   172887.1665010905   28209.5309737229   169269.0114099382   28708.9394090022   23.1613616561   3.7742903288   23.9884358700   3.0811621641   23.5748987630   3.4452015738
130.0000000000   166176.9944768879   29360.5460002087   173656.0876997471   28348.6124132841   169916.5410883175   28859.0149449784   23.2346573809   3.7959570175   24.0951992361   3.0982337665   23.6649283085   3.4647036057
131.0000000000   166708.9061335766   29507.6023452089   174414.1624717261   28503.9966653186   170561.5343026514   29010.1397967975   23.3087822773   3.8156574901   24.2003711174   3.1176192465   23.7545766974   3.4841635903
132.0000000000   167246.3252279081   29643.5372914351   175161.0500268911   28675.3350636580   171203.6876273996   29163.4543921134   23.3836907780   3.8337203529   24.3039014372   3.1392102146   23.8437961076   3.5037160642
133.0000000000   167785.9006642239   29772.5401500306   175895.1025860774   28858.2628425344   171840.5016251506   29318.9655451381   23.4589081599   3.8507381466   24.4055697433   3.1622788110   23.9322389516   3.5233642696
134.0000000000   168324.6542940947   29898.0061133658   176614.6608382124   29046.8417368558   172469.6575661536   29475.4964711437   23.5340213537   3.8672271304   24.5051665876   3.1859300109   24.0195939707   3.5429927824
135.0000000000   168859.3760604267   30024.6162398684   177317.4071108145   29233.6380251473   173088.3915856206   29631.7665060380   23.6085808948   3.8838899846   24.6024128701   3.2092139685   24.1054968825   3.5625591720
136.0000000000   169387.1918069752   30158.5734831401   178001.2105598174   29415.0195872659   173694.2011833963   29789.1165684483   23.6821653273   3.9015836960   24.6970393799   3.2317651423   24.1896023536   3.5823638335
137.0000000000   169905.2037508217   30302.3363659950   178668.0664757747   29590.3114541958   174286.6351132982   29948.4400361205   23.7543505160   3.9206344175   24.7893244295   3.2535368742   24.2718374727   3.6025599528
138.0000000000   170411.2049706454   30453.9953609126   179323.2448078176   29761.3946431396   174867.2248892315   30109.6865190190   23.8248285696   3.9408091197   24.8799733077   3.2746524121   24.3524009386   3.6230736218
139.0000000000   170907.5436951463   30609.4857832056   179970.1377332737   29931.9663323282   175438.8407142100   30272.6215286346   23.8939533264   3.9616307463   24.9694189945   3.2954464229   24.4316861604   3.6437950886
