# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
32.0000000000   93360.7662513681   7379.7884817269   97199.7815950716   4585.6167684157   95280.2739232199   6143.6617412502   15.6284614044   0.6872358917   14.9492658711   0.3068095905   15.2888636378   0.5321772710
33.0000000000   94804.0836881743   7617.7361349094   98706.3317358677   4697.2406800561   96755.2077120210   6328.2688717957   15.8692482283   0.7209471665   15.1807443872   0.3175749422   15.5249963078   0.5570541539
34.0000000000   96190.7947496278   7855.6599282843   100165.2302656703   4814.3331949141   98178.0125076491   6514.9519192586   16.1005499403   0.7553582650   15.4048500122   0.3293230667   15.7526999762   0.5826747767
35.0000000000   97526.4448703164   8093.5383384898   101580.3821840415   4936.4620316807   99553.4135271790   6703.5072994228   16.3232871093   0.7902018748   15.6221862326   0.3419758948   15.9727366709   0.6088376284
36.0000000000   98815.3238687434   8333.4104241169   102955.8307586543   5061.8281691511   100885.5773136988   6894.4845242698   16.5381509784   0.8255133668   15.8333884480   0.3553622856   16.1857697132   0.6355134431
37.0000000000   100062.2606223215   8576.5278738036   104295.8816824776   5189.6841563758   102179.0711523996   7088.3584846235   16.7459395064   0.8613950098   16.0391264200   0.3694193215   16.3925329632   0.6627488204
38.0000000000   101270.4101958766   8822.1542542664   105605.8002113959   5322.8214350677   103438.1052036363   7285.6994762235   16.9471905384   0.8977398259   16.2401967403   0.3845377004   16.5936936393   0.6905816527
39.0000000000   102443.5217241116   9068.6387231131   106890.0814255223   5463.6653526904   104666.8015748170   7486.3825502219   17.1425503514   0.9343163060   16.4372795010   0.4010594820   16.7899149262   0.7189560723
40.0000000000   103587.8422304371   9314.9850768630   108152.6404914915   5609.1112606236   105870.2413609643   7688.6629564651   17.3330817950   0.9710042545   16.6309945281   0.4184292643   16.9820381615   0.7476403920
41.0000000000   104708.0792265594   9561.0920950554   109394.0638072781   5753.5722427625   107051.0715169187   7890.4396456350   17.5195838352   1.0078806081   16.8214611890   0.4356932389   17.1705225121   0.7764186753
42.0000000000   105804.5388005092   9805.9919121942   110610.8734333937   5893.1775180982   108207.7061169515   8089.7162694941   17.7021180597   1.0448440043   17.0081649254   0.4522727098   17.3551414925   0.8050619844
43.0000000000   106876.5100779483   10046.5759313027   111797.9981721907   6025.4840147739   109337.2541250695   8283.7233643974   17.8805838903   1.0813278002   17.1903401664   0.4678880273   17.5354620283   0.8331233455
44.0000000000   107925.3513522274   10281.9437521363   112952.8739348896   6151.9741501829   110439.1126435585   8472.4598926939   18.0552097696   1.1170903909   17.3675858267   0.4828424231   17.7113977982   0.8605311578
45.0000000000   108952.9382299277   10511.9807157820   114075.5709429590   6277.0525104915   111514.2545864433   8657.4570974519   18.2263120517   1.1521103517   17.5398899815   0.4978652201   17.8831010166   0.8874762081
46.0000000000   109959.2626059391   10734.7030869210   115167.1852871675   6404.2808738921   112563.2239465533   8838.7969734589   18.3939071455   1.1860965549   17.7074025002   0.5135239164   18.0506548228   0.9139288403
47.0000000000   110946.0860318519   10948.8184050090   116230.5688195289   6536.3762063399   113588.3274256904   9016.6745082838   18.5582978580   1.2187806606   17.8705454658   0.5301485206   18.2144216619   0.9398094893
48.0000000000   111916.6405097446   11155.4140866674   117269.8219075570   6675.4969156218   114593.2312086508   9192.5383468195   18.7200114915   1.2502213163   18.0299359303   0.5479905396   18.3749737109   0.9652323480
49.0000000000   112871.6252399070   11355.5798178260   118288.8312285723   6821.6665229238   115580.2282342397   9367.0787108094   18.8791533164   1.2805749376   18.1861697936   0.5669752860   18.5326615550   0.9902861066
50.0000000000   113806.6849395285   11552.4253341199   119291.3536254664   6975.3509956665   116549.0192824975   9542.3805366680   19.0349738529   1.3104905902   18.3398208046   0.5871189034   18.6873973288   1.0154048930
51.0000000000   114716.7130819611   11748.0450997569   120280.4634620604   7136.6019061447   117498.5882720107   9719.7646687744   19.1866124836   1.3405373413   18.4913620364   0.6084230471   18.8389872600   1.0409656497
52.0000000000   115599.6706017840   11944.1882660397   121254.9022859934   7303.6565324227   118427.2864438887   9899.6725218111   19.3337216651   1.3711152726   18.6406104082   0.6306650564   18.9871660366   1.0671680993
53.0000000000   116455.0732000611   12142.3268787687   122207.7728469888   7474.4754816768   119331.4230235249   10082.2588182673   19.4762107460   1.4024442444   18.7865173564   0.6536233950   19.1313640512   1.0940917241
54.0000000000   117283.1238939538   12343.9670730146   123133.7971258331   7647.9049608945   120208.4605098934   10268.0079224390   19.6141000853   1.4346856424   18.9282798857   0.6771864781   19.2711899855   1.1218075634
55.0000000000   118082.2628509139   12549.3741572142   124032.9842850464   7823.6704848229   121057.6235679802   10456.9740267643   19.7471201218   1.4677843005   19.0659048599   0.7013520934   19.4065124908   1.1502794252
56.0000000000   118853.0742820116   12756.7373357893   124906.3028786463   8004.2741623768   121879.6885803290   10649.0082242623   19.8753807892   1.5014136468   19.1995319622   0.7265696908   19.5374563757   1.1794376741
57.0000000000   119598.8587886252   12961.6339488228   125754.0701432134   8191.1546864336   122676.4644659193   10842.0240204576   19.9994683486   1.5348263799   19.3292024015   0.7530845621   19.6643353750   1.2088896505
58.0000000000   120321.6212590760   13160.2001821535   126579.4108908142   8381.6819415941   123450.5160749451   11032.7571577643   20.1197505519   1.5674217006   19.4554098908   0.7804433559   19.7875802213   1.2381241091
59.0000000000   121022.5793983509   13352.4332418363   127385.9860838144   8571.4790997190   124204.2827410826   11219.5750239172   20.2364302129   1.5991736007   19.5787388107   0.8078810612   19.9075845118   1.2668914741
60.0000000000   121703.3636413621   13538.5853490712   128174.2275652947   8758.4174342881   124938.7956033284   11401.8237402472   20.3497760568   1.6300804364   19.6992641886   0.8349921397   20.0245201227   1.2950625665
61.0000000000   122368.4019609494   13717.2015331212   128942.7861143609   8942.3929519086   125655.5940376551   11578.6011591774   20.4605393547   1.6598484302   19.8167804397   0.8617599703   20.1386598972   1.3224460400
62.0000000000   123021.6633867616   13887.5915563334   129692.3687359672   9124.1080957216   126357.0160613644   11749.7776101924   20.5693850736   1.6882665317   19.9313993690   0.8883841545   20.2503922213   1.3489755906
63.0000000000   123664.9389786057   14049.6890700292   130427.3306259656   9305.6956959872   127046.1348022857   11916.1599383109   20.6766081150   1.7152470702   20.0437839930   0.9152602928   20.3601960540   1.3747315948
64.0000000000   124297.9167121889   14204.5212867729   131153.3336013118   9489.7303606985   127725.6251567503   12079.3916921579   20.7821524170   1.7410145245   20.1547892921   0.9427481155   20.4684708545   1.3999831399
65.0000000000   124920.5136087396   14354.9187071651   131874.4685669120   9674.9257198450   128397.4910878258   12240.6674404184   20.8859974587   1.7661978862   20.2650431445   0.9704958581   20.5755203016   1.4250117866
66.0000000000   125532.1131427316   14503.1194238049   132593.3944753353   9855.2784554727   129062.7538090335   12398.9311324817   20.9880305328   1.7912429538   20.3749828296   0.9974869635   20.6815066812   1.4497467989
67.0000000000   126130.4974057319   14649.4157827819   133310.4452664467   10025.2832302992   129720.4713360893   12552.1250516504   21.0878712612   1.8161511587   20.4846861412   1.0228158920   20.7862787012   1.4738652211
68.0000000000   126714.0719067860   14794.8861055770   134025.8847193044   10182.5708814168   130369.9783130452   12699.8701692590   21.1852373236   1.8410465006   20.5942035776   1.0460885613   20.8897204506   1.4972898009
69.0000000000   127284.9107138971   14942.4122786972   134738.9031688272   10327.9871758785   131011.9069413622   12844.1232439523   21.2804486973   1.8663010338   20.7034042824   1.0674317936   20.9919264898   1.5202779652
70.0000000000   127848.0781411562   15094.6323252306   135448.0298762726   10463.6363718193   131648.0540087144   12987.2170066484   21.3743279465   1.8922045175   20.8120505178   1.0871678950   21.0931892321   1.5431091938
71.0000000000   128408.5532883243   15252.7808397540   136150.2129095709   10594.0076061770   132279.3830989476   13131.6472787176   21.4676965091   1.9188729144   20.9196509996   1.1060010449   21.1936737543   1.5660957143
72.0000000000   128972.3621298870   15417.0239155118   136845.5076614354   10723.7269435296   132908.9348956612   13279.3626724110   21.5615692664   1.9463686160   21.0261943988   1.1246754768   21.2938818326   1.5895354223
73.0000000000   129545.3683080897   15586.7253975874   137538.9028156480   10854.7649920483   133542.1355618688   13430.7842595359   21.6569465789   1.9746758556   21.1324402067   1.1434876223   21.3946933928   1.6135223390
74.0000000000   130130.1359251174   15757.5458669333   138237.3780156541   10987.8259312742   134183.7569703857   13583.6771612934   21.7542890697   2.0030400080   21.2394635830   1.1625914288   21.4968763263   1.6376489404
75.0000000000   130728.8093828252   15926.3409632061   138944.5020536281   11122.1236423512   134836.6557182267   13735.9013317664   21.8539633984   2.0307564150   21.3478192975   1.1818981182   21.6008913480   1.6614533967
76.0000000000   131341.8499580960   16094.2676990850   139660.9548920219   11256.7210253953   135501.4024250589   13887.7503760218   21.9560216102   2.0578317510   21.4576148269   1.2012725528   21.7068182186   1.6848927654
77.0000000000   131966.8663460719   16262.7223767454   140385.0156675860   11390.7789755236   136175.9410068290   14039.6934576993   22.0600563357   2.0845595431   21.5685795701   1.2204807060   21.8143179529   1.7080634711
78.0000000000   132600.4384028451   16430.4770806794   141116.4552659572   11523.5071975302   136858.4468344012   14190.6975732390   22.1655236549   2.1109936058   21.6806694292   1.2392621438   21.9230965420   1.7309050616
79.0000000000   133240.3664066372   16595.1481544485   141858.1560892694   11657.0449344320   137549.2612479533   14340.2517214912   22.2720911843   2.1369739529   21.7943122935   1.2579060027   22.0332017389   1.7534231074
80.0000000000   133885.7245131411   16754.5336241520   142614.5179918765   11792.1663826614   138250.1212525088   14487.4011637562   22.3796319622   2.1622861832   21.9101888825   1.2765925881   22.1449104224   1.7755520513
81.0000000000   134537.3478277694   16907.9606114043   143391.2401162714   11929.1571750090   138964.2939720204   14631.8816791086   22.4882973510   2.1868622236   22.0291885597   1.2954789692   22.2587429553   1.7973080071
82.0000000000   135196.4534908824   17058.4857905660   144192.8721459056   12068.6600113685   139694.6628183940   14775.7316559443   22.5982735585   2.2112067129   22.1520164778   1.3147277971   22.3751450181   1.8190580403
83.0000000000   135867.1777670405   17207.7119426055   145022.4813873143   12210.9014550942   140444.8295771774   14919.9776247438   22.7102440302   2.2355532937   22.2791467905   1.3343974257   22.4946954104   1.8409664607
84.0000000000   136556.1229385827   17354.9845345060   145883.8967677830   12356.2245933839   141220.0098531829   15064.3913649886   22.8253179985   2.2597269562   22.4111677056   1.3545347782   22.6182428521   1.8629453000
85.0000000000   137268.2433101035   17496.9239869175   146777.0564225478   12506.0637833242   142022.6498663257   15207.6293411653   22.9443323029   2.2829732217   22.5480598614   1.3753478622   22.7461960821   1.8846151428
86.0000000000   138004.1541121231   17629.6107768494   147696.6389783208   12662.4785388747   142850.3965452219   15348.3148731492   23.0673912240   2.3043996742   22.6889926338   1.3971662961   22.8781919289   1.9055617961
87.0000000000   138759.7931021573   17753.3288396440   148632.9642921560   12822.9092500241   143696.3786971566   15485.6011591880   23.1937853527   2.3238511709   22.8324939196   1.4196784488   23.0131396362   1.9255870744
88.0000000000   139529.4622959136   17871.3991776736   149575.9997691449   12981.9323590354   144552.7310325292   15619.1785370154   23.3225188190   2.3417637274   22.9770550825   1.4421377965   23.1497869508   1.9446874786
89.0000000000   140309.8791289826   17986.4294266241   150520.1021289205   13136.6398450064   145414.9906289515   15749.3325245284   23.4530230244   2.3585821626   23.1218289408   1.4641382217   23.2874259826   1.9629837684
90.0000000000   141099.1413879047   18099.6587774520   151466.1772849632   13288.3495429984   146282.6593364339   15877.3089885708   23.5849751175   2.3745493803   23.2669508843   1.4858703421   23.4259630009   1.9806937463
91.0000000000   141896.2248393951   18211.7336359249   152418.5163626710   13441.5083299713   147157.3706010331   16005.3333019117   23.7182057731   2.3898384898   23.4130550413   1.5079424155   23.5656304072   1.9981514377
92.0000000000   142704.8726837261   18322.9425854711   153381.8583199981   13600.6472427559   148043.3655018621   16135.4862091657   23.8533540988   2.4045962571   23.5608381342   1.5309175425   23.7070961165   2.0156626307
93.0000000000   143533.2420954190   18432.3584410536   154358.8537068279   13767.3745461100   148946.0479011234   16267.9506944230   23.9918158576   2.4188319437   23.7106911439   1.5549379343   23.8512535007   2.0332953488
94.0000000000   144384.5012524296   18537.1629056767   155347.7909893897   13936.3653440720   149866.1461209097   16398.9128846251   24.1341543513   2.4322034269   23.8623767879   1.5792041471   23.9982655696   2.0505486154
95.0000000000   145254.9009223857   18635.7743233327   156347.2045586078   14102.4870604318   150801.0527404968   16525.3173331079   24.2797497196   2.4444553346   24.0156930164   1.6029440368   24.1477213680   2.0669774392
96.0000000000   146138.7132457893   18730.4783242525   157355.4514972388   14264.3161792758   151747.0823715141   16647.8457212584   24.4276191591   2.4559232959   24.1703871173   1.6259239809   24.2990031382   2.0826891303
97.0000000000   147032.4631444788   18826.0542806396   158371.5809143802   14422.7157592016   152702.0220294295   16769.5415806204   24.5771408064   2.4673432784   24.3263017188   1.6482582712   24.4517212626   2.0981584999
98.0000000000   147934.0038423640   18925.6342569429   159392.9591186774   14579.1206779286   153663.4814805207   16892.7557220421   24.7279267303   2.4791829601   24.4830201073   1.6701676462   24.6054734188   2.1137417198
99.0000000000   148840.2301044268   19029.5454179409   160417.4735844987   14732.8070911371   154628.8518444628   17017.3323937410   24.8794497561   2.4914693086   24.6402222289   1.6915783949   24.7598359925   2.1294197310
100.0000000000   149747.1618940779   19137.0881204992   161444.0756106824   14883.2398374147   155595.6187523801   17142.6218792482   25.0310431118   2.5040732141   24.7977539206   1.7124568293   24.9143985162   2.1450980227
101.0000000000   150652.4983996086   19247.7675479026   162471.1582792855   15031.4627854955   156561.8283394470   17268.7786054751   25.1823268358   2.5169634756   24.9553744308   1.7330662863   25.0688506333   2.1608590757
102.0000000000   151557.7690819321   19362.5141654264   163496.8690340922   15176.9313532871   157527.3190580122   17396.0656487139   25.3335660816   2.5304407070   25.1128127198   1.7534211537   25.2231894007   2.1768803267
103.0000000000   152466.5984424703   19481.1602434960   164519.9195232505   15316.8904185126   158493.2589828604   17523.1666163039   25.4853784826   2.5445375345   25.2698886585   1.7731255994   25.3776335705   2.1930168326
104.0000000000   153381.0223449963   19602.8278396143   165538.0682176507   15451.5131545653   159459.5452813235   17649.6475612866   25.6381046352   2.5590287505   25.4262474621   1.7921079735   25.5321760486   2.2091037928
105.0000000000   154299.1689432041   19724.8414003822   166547.7092069904   15586.9483051901   160423.4390750972   17776.7028120923   25.7914383529   2.5733842083   25.5812905670   1.8112056968   25.6863644599   2.2251710451
106.0000000000   155218.0922420451   19844.4444551023   167548.3100732519   15729.6318229386   161383.2011576485   17905.6316981117   25.9448949492   2.5870908866   25.7348976208   1.8313529752   25.8398962850   2.2413046396
107.0000000000   156136.1641674325   19959.6665306504   168541.3809900046   15881.0436679859   162338.7725787185   18036.0172432724   26.0982072676   2.5997696814   25.8872980687   1.8528238318   25.9927526681   2.2574054297
108.0000000000   157053.2958076760   20069.5614360868   169528.6145394717   16038.6577891439   163290.9551735739   18166.2577312187   26.2513787529   2.6113829003   26.0387694172   1.8752773292   26.1450740851   2.2733219871
109.0000000000   157969.0885071869   20175.1416797261   170507.7779535990   16197.8987006535   164238.4332303929   18294.9209360638   26.4043531345   2.6222753345   26.1889905656   1.8979996721   26.2966718501   2.2889659986
110.0000000000   158880.1811869224   20277.7174381138   171473.3268837298   16354.8252092878   165176.7540353261   18420.9952517004   26.5565695571   2.6328144185   26.3371265401   1.9203638141   26.4468480486   2.3042904484
111.0000000000   159782.3577770715   20379.7297274184   172418.7887781262   16507.3979594449   166100.5732775988   18544.9126602703   26.7073082116   2.6434700277   26.4821977738   1.9421283833   26.5947529927   2.3194607611
112.0000000000   160672.3944566492   20483.5358970388   173340.7781318622   16655.5714734996   167006.5862942557   18667.9311113221   26.8560162637   2.6546755704   26.6236889996   1.9633581892   26.7398526317   2.3347459994
113.0000000000   161549.3757090158   20592.4799695551   174238.4140736649   16799.9518037625   167893.8948913404   18792.1341510919   27.0025242709   2.6670182243   26.7614638440   1.9841958998   26.8819940574   2.3505339369
114.0000000000   162412.2128432625   20709.4452278836   175112.7989825520   16942.1896345640   168762.5059129073   18919.8164798214   27.1466224108   2.6808961190   26.8956830589   2.0049236492   27.0211527348   2.3671631587
115.0000000000   163259.0744094672   20835.7332587325   175965.0715804181   17084.8554349199   169612.0729949427   19052.8221749582   27.2879741133   2.6963403502   27.0265033003   2.0259300740   27.1572387068   2.3848106789
116.0000000000   164090.1496045820   20971.3275259342   176797.1901468940   17230.4360323395   170443.6698757380   19192.2445803579   27.4265964579   2.7132120105   27.1542019378   2.0475072834   27.2903991978   2.4035188255
117.0000000000   164907.0285205101   21116.1564466783   177610.7578008474   17379.7480133015   171258.8931606787   19338.4035546687   27.5627590138   2.7315102060   27.2790170373   2.0697331263   27.4208880255   2.4233183055
118.0000000000   165712.8823140840   21270.8927756096   178405.2262480409   17533.2620977598   172059.0542810625   19491.8721427704   27.6969980652   2.7514115734   27.4008636195   2.0926775718   27.5489308423   2.4443368289
119.0000000000   166510.7170797978   21436.2388780020   179179.8752244737   17692.1351736965   172845.2961521357   19653.5490972892   27.8298214618   2.7730983605   27.5196235796   2.1164854978   27.6747225207   2.4667372559
120.0000000000   167301.8033789456   21607.8141764992   179936.2100376676   17857.3202799531   173619.0067083066   19821.4722090331   27.9614806974   2.7959454294   27.6355213908   2.1412733572   27.7985010441   2.4902171024
121.0000000000   168084.8542629275   21778.3766132828   180674.3470226528   18027.3113312806   174379.6006427901   19991.0185051300   28.0918119331   2.8188372281   27.7485789725   2.1667916442   27.9201954528   2.5140434909
122.0000000000   168854.3016463900   21942.1364754879   181390.8035921661   18199.5031230568   175122.5526192781   20157.8677820236   28.2199148615   2.8408571541   27.8582770053   2.1926835567   28.0390959334   2.5375510389
123.0000000000   169604.8268776252   22098.1328781409   182080.9925355306   18375.2754262469   175842.9097065779   20322.1335456001   28.3448936954   2.8618341762   27.9639136693   2.2192532470   28.1544036823   2.5607791614
124.0000000000   170335.0395237315   22248.8469966763   182742.1061711769   18559.5753059686   176538.5728474542   20487.4233155298   28.4664780101   2.8820045347   28.0650360630   2.2472732560   28.2657570365   2.5842007686
125.0000000000   171045.3699725736   22398.9250977508   183375.1914916875   18756.9854169452   177210.2807321306   20658.3681285109   28.5847045153   2.9020439921   28.1617769519   2.2773471158   28.3732407336   2.6084640326
126.0000000000   171737.2933087025   22552.1374162658   183987.3595098746   18968.4039206379   177862.3264092886   20837.4572505693   28.6998085093   2.9226248301   28.2552164838   2.3094775697   28.4775124966   2.6339535439
127.0000000000   172413.9113389169   22709.7100662320   184586.6512531031   19190.3877335931   178500.2812960100   21023.8187855818   28.8123261675   2.9441194053   28.3465959383   2.3429846858   28.5794610529   2.6605841756
128.0000000000   173079.7912900670   22870.8433853245   185178.2001651117   19415.3309998113   179128.9957275894   21213.5635265303   28.9230452886   2.9665067316   28.4367353385   2.3766165642   28.6798903135   2.6877935637
129.0000000000   173739.5945534015   23032.9927526871   185761.0765369067   19636.4700974653   179750.3355451541   21402.2161590101   29.0327622490   2.9893101530   28.5255277597   2.4093884759   28.7791450044   2.7148782679
130.0000000000   174395.3031856972   23193.4653154950   186329.9708235231   19851.8125669423   180362.6370046102   21587.3955762857   29.1418144442   3.0119693300   28.6121863300   2.4412298926   28.8770003871   2.7414925345
131.0000000000   175044.2537839151   23351.1677679627   186883.0797991554   20061.9276559768   180963.6667915353   21768.7617631457   29.2497601982   3.0343029106   28.6964546338   2.4724737696   28.9731074160   2.7676814028
132.0000000000   175684.0469786305   23507.3580155665   187422.9412973857   20268.5597492081   181553.4941380081   21947.7834322653   29.3562050577   3.0566633566   28.7787267495   2.5034980909   29.0674659036   2.7938050725
133.0000000000   176312.5068204856   23663.0074304941   187955.7586131634   20473.8659940960   182134.1327168245   22125.9701414404   29.4607854655   3.0792966658   28.8599487113   2.5346043651   29.1603670884   2.8201318448
134.0000000000   176928.1881349923   23816.9481142064   188487.2789583881   20679.0075104918   182707.7335466902   22303.2326030755   29.5632479704   3.1018704074   28.9409990721   2.5658862628   29.2521235213   2.8465217668
135.0000000000   177532.5683373815   23965.2686044132   189019.3764594574   20883.6927467450   183275.9723984195   22477.3521797178   29.6638502927   3.1235841077   29.0221640772   2.5972020732   29.3430071849   2.8724759604
136.0000000000   178128.5829950999   24104.9619912600   189551.7420387847   21086.1420410293   183840.1625169423   22645.9110964270   29.7630987317   3.1438562049   29.1033954597   2.6281741050   29.4332470957   2.8975102211
137.0000000000   178718.0055124901   24234.8393373555   190082.2628133887   21285.0361026914   184400.1341629394   22807.6763349570   29.8613000572   3.1624989519   29.1843658039   2.6585238929   29.5228329306   2.9213994001
138.0000000000   179301.0640318368   24354.9540173209   190609.0271309781   21481.3283352455   184955.0455814074   22963.1362430357   29.9584938562   3.1795403255   29.2647681343   2.6883554652   29.6116309952   2.9442088741
139.0000000000   179876.1918717171   24467.0466670972   191130.4715303091   21676.4325275813   185503.3317010131   23113.8930054274   30.0544128819   3.1953472892   29.3443501384   2.7178999433   29.6993815102   2.9662454720
140.0000000000   180441.6231795864   24573.7686373172   191645.8168773151   21872.6938925178   186043.7200284508   23262.4680887065   30.1487477562   3.2104393640   29.4229761969   2.7475297628   29.7858619766   2.9879625757
