# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
32.0000000000   184443.0811443765   23063.9331968765   154695.1014756556   19130.2526680507   169569.0913100161   21188.5768947969   19.0286852318   1.1345009243   18.5442264042   0.9687327071   18.7864558180   1.0548780510
33.0000000000   188877.5744501058   23812.5643881943   158292.0593403820   19663.3834664052   173584.8168952439   21836.7450881398   19.4848135406   1.1828043026   18.9745960876   1.0025662355   19.2297048141   1.0963952469
34.0000000000   193266.5329288566   24553.5208391971   161843.8352111031   20201.8834544644   177555.1840699798   22483.2324267291   19.9362663490   1.2305584426   19.3994485466   1.0374062478   19.6678574478   1.1380873876
35.0000000000   197604.7988937918   25280.2194307163   165348.7402837791   20750.8935439658   181476.7695887855   23126.7061785522   20.3825555069   1.2773066091   19.8185288624   1.0739315647   20.1005421846   1.1800087244
36.0000000000   201883.7791534466   25990.2465128828   168805.9284479697   21311.4621700674   185344.8538007081   23766.2716220554   20.8228016035   1.3229978705   20.2317237583   1.1123748825   20.5272626809   1.2222318202
37.0000000000   206098.2851277209   26684.4039169597   172214.8281328160   21884.2558135872   189156.5566302685   24402.6439645172   21.2564548195   1.3678215718   20.6389584769   1.1529267649   20.9477066482   1.2649458442
38.0000000000   210247.7778190872   27367.1161641773   175576.7169899368   22467.7018121184   192912.2474045120   25037.5385357850   21.6834221496   1.4120951150   21.0404032556   1.1954298973   21.3619127026   1.3082555662
39.0000000000   214339.1775887727   28046.7557666852   178898.4988628287   23051.6985471658   196618.8382258007   25671.0081117347   22.1043633757   1.4565016419   21.4369869782   1.2385730431   21.7706751770   1.3519356893
40.0000000000   218383.7508149004   28729.9580390618   182186.3399771594   23619.6597536471   200285.0453960299   26299.2282757908   22.5204065396   1.5016163088   21.8296082532   1.2802684649   22.1750073964   1.3953384681
41.0000000000   222389.8118779860   29418.8780750895   185439.0010264188   24165.1800861376   203914.4064522024   26920.4969845696   22.9324037915   1.5475874756   22.2181767217   1.3197695376   22.5752902566   1.4381965489
42.0000000000   226362.4503635005   30109.0426118589   188653.0940905052   24692.5917953510   207507.7722270028   27534.3289057003   23.3409159736   1.5939055987   22.6022453479   1.3575637319   22.9715806608   1.4804584330
43.0000000000   230302.1831436016   30797.5825930628   191824.5359958780   25207.8993609589   211063.3595697398   28141.8663539641   23.7460186083   1.6402941811   22.9812679748   1.3942600958   23.3636432915   1.5222559271
44.0000000000   234201.7202046547   31483.7215891807   194951.7770137789   25715.9463134003   214576.7486092168   28744.8658015543   24.1469613666   1.6867386585   23.3550131932   1.4303641470   23.7509872799   1.5638140706
45.0000000000   238053.5504659337   32166.3251166075   198036.0813326833   26221.2024570813   218044.8158993085   29344.7093170348   24.5429731030   1.7332071508   23.7235918012   1.4664334082   24.1332824521   1.6053712917
46.0000000000   241852.1583773311   32845.5766886255   201078.8349850565   26724.8765658012   221465.4966811938   29942.0351301117   24.9334810291   1.7798561257   24.0871599070   1.5025664798   24.5103204680   1.6470570504
47.0000000000   245598.6283928150   33525.9302835970   204084.5170853435   27221.1855397139   224841.5727390792   30536.7069571044   25.3185656639   1.8272295640   24.4463115453   1.5379677615   24.8824386046   1.6888032323
48.0000000000   249294.9326148435   34212.0043663521   207058.0407049078   27706.9302546203   228176.4866598757   31129.8508420591   25.6983958987   1.8757427465   24.8016694162   1.5722053505   25.2500326574   1.7306415740
49.0000000000   252946.2289395946   34904.2405119497   210005.6330185409   28185.1543662781   231475.9309790678   31723.0904261152   26.0735021645   1.9252531104   25.1539574317   1.6057837044   25.6137297981   1.7727296529
50.0000000000   256558.6780141049   35600.5339008963   212931.8858083225   28664.5563440200   234745.2819112137   32319.1491567179   26.4445393338   1.9753576417   25.5036496727   1.6399941126   25.9740945032   1.8154363803
51.0000000000   260132.9836469989   36294.0519614988   215837.7733115115   29149.6313781664   237985.3784792552   32916.2514365394   26.8116274912   2.0252879007   25.8508222271   1.6755566567   26.3312248591   1.8586663486
52.0000000000   263670.9029945089   36980.9931030822   218721.2681288438   29638.0690742266   241196.0855616764   33511.2592223781   27.1749743166   2.0746345671   26.1952528033   1.7121705905   26.6851135600   1.9020563501
53.0000000000   267176.2771274894   37665.5198608963   221583.8279730323   30128.0455017448   244380.0525502609   34105.6484482173   27.5349490398   2.1237890916   26.5371373093   1.7494045259   27.0360431745   1.9456228182
54.0000000000   270647.4953643340   38349.8483561664   224427.7300232084   30621.1884871677   247537.6126937712   34701.3548244705   27.8913697915   2.1730707125   26.8767378151   1.7872679679   27.3840538033   1.9895430519
55.0000000000   274078.8351248768   39033.1512877647   227250.0420337606   31118.2307434683   250664.4385793187   35298.2378034461   28.2436460584   2.2224822169   27.2136929075   1.8258438597   27.7286694830   2.0338550839
56.0000000000   277462.2610180395   39719.3911568373   230047.7066925397   31620.5508505156   253754.9838552896   35899.0896121328   28.5909125549   2.2724895657   27.5476198037   1.8653226847   28.0692661793   2.0788984516
57.0000000000   280792.2946127584   40414.2525015140   232817.2149001548   32127.8590578089   256804.7547564566   36506.9249108615   28.9325622074   2.3237411343   27.8780964522   1.9055740405   28.4053293298   2.1249688566
58.0000000000   284070.0159830381   41118.5832985336   235555.8175458792   32636.7521728386   259812.9167644586   37120.7185064469   29.2687029476   2.3763218632   28.2048204949   1.9460281026   28.7367617213   2.1718576120
59.0000000000   287299.6927518169   41826.0264587812   238262.9893130118   33139.3856239361   262781.3410324143   37733.5087744475   29.5998231620   2.4295290131   28.5277995302   1.9856900598   29.0638113461   2.2187357029
60.0000000000   290487.2772486787   42527.5675267956   240940.2577731073   33630.9839901480   265713.7675108930   38338.2125554371   29.9266041306   2.4824198128   28.8472622208   2.0241118267   29.3869331757   2.2648881665
61.0000000000   293640.4392079656   43216.1834423337   243591.3223723885   34113.3900781298   268615.8807901770   38931.7472889676   30.2498919964   2.5342119174   29.1636396618   2.0617039266   29.7067658291   2.3100706832
62.0000000000   296762.0139569684   43894.0017051397   246218.7066923272   34592.0744269392   271490.3603246477   39517.6859067539   30.5699692178   2.5851584792   29.4771873419   2.0992508154   30.0235782799   2.3547715758
63.0000000000   299850.1427641850   44569.1281272251   248825.3242583446   35071.1122583303   274337.7335112648   40102.3072718854   30.8865883523   2.6361399562   29.7882209700   2.1372999223   30.3374046612   2.3997171528
64.0000000000   302906.3593555302   45247.9129974046   251410.4449817947   35549.3146271333   277158.4021686625   40688.6188084556   31.1998634265   2.6876961164   30.0966639144   2.1757395057   30.6482636705   2.4451536568
65.0000000000   305936.7250678305   45927.9334039253   253970.3350600218   36028.0001720386   279953.5300639261   41275.8516759607   31.5104368085   2.7393266222   30.4020530390   2.2147672222   30.9562449238   2.4908938347
66.0000000000   308943.7428266347   46600.7097198573   256501.6614819216   36510.5970888282   282722.7021542781   41860.7802494003   31.8186252945   2.7900506545   30.7039542505   2.2547806317   31.2612897725   2.5365742993
67.0000000000   311926.9882248204   47261.4249595390   259007.2715488078   36999.0117962695   285467.1298868141   42441.5431099449   32.1244170567   2.8393880672   31.0026942517   2.2958424045   31.5635556542   2.5819582629
68.0000000000   314882.8653396332   47916.9914479683   261494.6521661491   37487.5150421969   288188.7587528912   43019.4831062834   32.4273878064   2.8881026539   31.2992305938   2.3370191932   31.8633092001   2.6270511651
69.0000000000   317805.3871971851   48578.3532926437   263970.7424350921   37965.9406762477   290888.0648161386   43596.2673864247   32.7268358123   2.9373269124   31.5944962646   2.3769479331   32.1606660385   2.6718692770
70.0000000000   320689.4625856836   49247.4515324482   266439.8055247312   38432.0513821256   293564.6340552074   44172.0163445092   33.0222165673   2.9872816314   31.8890296339   2.4154199993   32.4556231006   2.7164411754
71.0000000000   323535.1618667803   49917.6419596677   268904.5571106495   38892.9877236385   296219.8594887149   44746.1477274004   33.3135878725   3.0373817741   32.1830937764   2.4532672030   32.7483408244   2.7608158224
72.0000000000   326339.3104242085   50577.0064600471   271362.9638856376   39360.6153008356   298851.1371549231   45317.1690384562   33.6007092583   3.0865181060   32.4763299331   2.4917903594   33.0385195957   2.8049610705
73.0000000000   329095.4227720185   51218.1932745899   273810.5751618905   39840.4692001373   301452.9989669545   45883.3646782815   33.8829631430   3.1340196251   32.7681433910   2.5315118037   33.3255532670   2.8487392846
74.0000000000   331804.5085456620   51840.5164066700   276241.8298368542   40329.4907267658   304023.1691912581   46443.0132721301   34.1604652233   3.1798514757   33.0578874009   2.5720999039   33.6091763121   2.8919849000
75.0000000000   334476.5132797628   52452.7307841630   278649.6169696341   40821.7034836892   306563.0651246984   46998.4065795114   34.4341914989   3.2248572620   33.3447587380   2.6130496898   33.8894751185   2.9349389297
76.0000000000   337120.9516286925   53069.3175145518   281028.1412175371   41312.6465610914   309074.5464231148   47555.6896035689   34.7050285236   3.2704425094   33.6281005152   2.6540269875   34.1665645194   2.9782254328
77.0000000000   339748.5081931763   53698.1243555150   283369.6077104941   41801.0615295964   311559.0579518352   48118.6933753477   34.9740262748   3.3172753535   33.9069842282   2.6951730916   34.4405052515   3.0222734625
78.0000000000   342367.9660050016   54331.1155522235   285672.0888586727   42283.7764771638   314020.0274318372   48681.5564167776   35.2421464168   3.3643883329   34.1812072724   2.7362992077   34.7116768446   3.0664672025
79.0000000000   344980.9900696211   54953.5534096079   287937.1309256393   42757.7907384733   316459.0604976302   49234.7524680368   35.5096571641   3.4101665465   34.4509858760   2.7771210519   34.9803215200   3.1097939813
80.0000000000   347586.4634621243   55555.3030912931   290174.2965712046   43222.2893304759   318880.3800166645   49772.2713794177   35.7765140223   3.4535731713   34.7174869040   2.8174699263   35.2470004631   3.1516110511
81.0000000000   350182.5217421362   56138.3400190827   292391.4945547290   43673.4855005191   321287.0081484326   50293.5709403408   36.0425171100   3.4949571755   34.9817026191   2.8567035427   35.5121098645   3.1918239918
82.0000000000   352761.8745387956   56713.5195981366   294589.1041029649   44106.2752803128   323675.4893208803   50802.4941529004   36.3068406911   3.5357107261   35.2437237370   2.8940199354   35.7752822141   3.2308359386
83.0000000000   355312.8308867082   57292.3842482294   296764.7441116741   44520.6091899904   326038.7874991911   51305.4672305721   36.5681906286   3.5771923759   35.5032587653   2.9292195579   36.0357246969   3.2692990466
84.0000000000   357828.7427449649   57884.8094294226   298920.2281336107   44922.6645396575   328374.4854392878   51810.6984706015   36.8258058760   3.6203776597   35.7604684806   2.9629274149   36.2931371783   3.3080260931
85.0000000000   360313.0424607453   58494.7597165604   301061.7530505095   45317.6236888405   330687.3977556274   52322.6716209212   37.0800147343   3.6655891047   36.0160539192   2.9956960587   36.5480343268   3.3474421848
86.0000000000   362773.1335661486   59118.2177226552   303189.7096829082   45707.4121931702   332981.4216245284   52839.9999815463   37.3316155117   3.7124322581   36.2700445346   3.0278450282   36.8008300232   3.3874768476
87.0000000000   365209.1486507824   59743.5650088444   305303.0072087032   46089.3425225618   335256.0779297428   53355.0421896939   37.5807028869   3.7597532029   36.5223342899   3.0592208564   37.0515185884   3.4274317203
88.0000000000   367614.0231736652   60354.1583907426   307404.0878027595   46465.6033755201   337509.0554882124   53859.4315422377   37.8266574425   3.8059130057   36.7732014466   3.0902337361   37.2999294445   3.4665918674
89.0000000000   369981.8965396679   60939.9357728779   309495.6492397999   46844.7149414413   339738.7728897339   54351.1871533059   38.0689345339   3.8498721561   37.0228976529   3.1219666627   37.5459160934   3.5048674341
90.0000000000   372320.0265472648   61508.7377702924   311579.1776405399   47230.8407902157   341949.6020939024   54836.4711840819   38.3082279794   3.8922930782   37.2715668642   3.1548578724   37.7898974218   3.5428148132
91.0000000000   374640.2291713246   62074.1973826622   313650.1269685775   47621.4855872126   344145.1780699511   55321.8395854422   38.5456706008   3.9343769643   37.5186814813   3.1884920750   38.0321760411   3.5809079721
92.0000000000   376946.1557432316   62645.7495295295   315698.8336720612   48012.6160885484   346322.4947076464   55810.8467852929   38.7815831933   3.9769592615   37.7631018076   3.2221758910   38.2723425005   3.6192970616
93.0000000000   379235.1553350702   63220.1516713572   317716.1872539142   48406.0007956617   348475.6712944922   56302.4355173868   39.0157232755   4.0197319714   38.0037011546   3.2560254968   38.5097122150   3.6578646201
94.0000000000   381503.3716371945   63786.4260147400   319696.0114441171   48807.2191871478   350599.6915406558   56792.8375260305   39.2477747502   4.0617419765   38.2396805227   3.2908912570   38.7437276365   3.6964654164
95.0000000000   383748.0047191071   64336.3907639717   321636.6094692807   49216.1888550595   352692.3070941939   57277.4144927621   39.4775034805   4.1022910914   38.4708428232   3.3270514037   38.9741731518   3.7348402403
96.0000000000   385967.9237471424   64869.2748554662   323539.7163579272   49628.7046453983   354753.8200525348   57753.9225726452   39.7047901844   4.1413424886   38.6974466197   3.3642545978   39.2011184021   3.7728587707
97.0000000000   388159.1346061645   65388.6260838838   325408.7674080937   50041.1233586374   356783.9510071291   58222.7895592969   39.9291865440   4.1791948343   38.9199481097   3.4022101924   39.4245673269   3.8105579418
98.0000000000   390316.0017326012   65898.0512880013   327250.3581236464   50456.3216595122   358783.1799281238   58687.2795372396   40.1500745948   4.2161274759   39.1391187555   3.4412170838   39.6445966752   3.8482272484
99.0000000000   392434.6498430502   66402.7254010454   329072.5949874962   50876.9838949132   360753.6224152732   59151.4557341149   40.3670103113   4.2526531313   39.3559077493   3.4813718459   39.8614590303   3.8861940626
100.0000000000   394515.9770121295   66906.2601906936   330881.7812133587   51303.2648081662   362698.8791127441   59617.4162165789   40.5800586260   4.2890993028   39.5710664811   3.5223577215   40.0755625536   3.9244984869
101.0000000000   396561.9223973217   67406.2757193578   332676.1997920008   51727.9585765969   364619.0610946612   60080.7277954262   40.7894369444   4.3251470994   39.7844475040   3.5631188754   40.2869422242   3.9624937572
102.0000000000   398577.0937373135   67897.7779641563   334450.2365708962   52143.6100395962   366513.6651541048   60535.3794091990   40.9956655296   4.3603178798   39.9954381840   3.6027583316   40.4955518568   3.9995149461
103.0000000000   400566.4447005613   68376.0540994979   336200.1043254553   52543.4894654504   368383.2745130083   60975.8274212960   41.1993024881   4.3942608305   40.2036425280   3.6405096476   40.7014725081   4.0350240855
104.0000000000   402528.4383120081   68836.9891428448   337925.5754791059   52927.6149642508   370227.0068955570   61399.7699509376   41.4002216850   4.4266567842   40.4090348927   3.6763586519   40.9046282888   4.0688390987
105.0000000000   404455.9716664978   69282.5908088794   339624.9835059672   53301.7542829213   372040.4775862325   61810.8178186777   41.5976698382   4.4577460775   40.6113662403   3.7110514429   41.1045180393   4.1014267580
106.0000000000   406346.7124239472   69721.0051868752   341295.7444562902   53672.1113045958   373821.2284401187   62216.2121000676   41.7913455034   4.4883514646   40.8102710690   3.7454312079   41.3008082862   4.1336154758
107.0000000000   408202.8995828010   70158.1058093527   342935.3892347506   54044.0478333548   375569.1444087758   62621.5574581560   41.9814384818   4.5190572510   41.0054013609   3.7801932522   41.4934199214   4.1660376535
108.0000000000   410031.6623980464   70593.9529064657   344544.9821985287   54423.0983667420   377288.3222982875   63029.2782078153   42.1686875840   4.5498706936   41.1968314076   3.8159744361   41.6827594958   4.1989870341
109.0000000000   411840.1664445179   71026.9249340181   346131.8077109223   54808.8123402986   378985.9870777201   63438.2769932188   42.3538438800   4.5805213760   41.3854397934   3.8525768780   41.8696418367   4.2322290036
110.0000000000   413631.9905982189   71456.2426742077   347703.8424555751   55193.1639200612   380667.9165268970   63844.6550645471   42.5372810453   4.6108421045   41.5722604458   3.8888969447   42.0547707456   4.2651719988
111.0000000000   415406.8129006973   71885.3733739820   349266.5811252194   55572.6922409418   382336.6970129583   64248.8561299858   42.7189446964   4.6412577297   41.7579879161   3.9244298744   42.2384663063   4.2978147443
112.0000000000   417160.4305613274   72320.5705615878   350823.5904046482   55952.1575171362   383992.0104829879   64656.4337756732   42.8983573745   4.6725233387   41.9430113316   3.9597771474   42.4206843531   4.3308376446
113.0000000000   418885.6677891922   72763.4107315727   352367.7588394199   56335.5100944250   385626.7133143060   65069.9763289130   43.0747585234   4.7048747188   42.1264397385   3.9956360208   42.6005991309   4.3646851736
114.0000000000   420581.7357624242   73208.9449216379   353887.0075404841   56718.5237330387   387234.3716514541   65484.8858554196   43.2480959930   4.7377508520   42.3068555900   4.0316555073   42.7774757915   4.3988935691
115.0000000000   422252.3305197771   73646.3153536240   355376.0741406727   57094.1453711941   388814.2023302249   65892.0374583776   43.4188295106   4.7699612578   42.4836922422   4.0671092175   42.9512608764   4.4324884539
116.0000000000   423898.1775939675   74063.3161171698   356836.9769529824   57458.6215307602   390367.5772734749   66282.9841757557   43.5871216674   4.8002109863   42.6572298816   4.1016017594   43.1221757745   4.4645919470
117.0000000000   425513.4938726607   74452.6712504304   358272.4955937205   57812.6885766714   391892.9947331906   66653.9841899487   43.7524275207   4.8279440826   42.8277970028   4.1352505399   43.2901122617   4.4949605723
118.0000000000   427091.9116850732   74822.2328480177   359684.9341605368   58155.9136689213   393388.4229228050   67009.2412396604   43.9140358091   4.8541902926   42.9956774112   4.1680343910   43.4548566101   4.5241393702
119.0000000000   428630.2761022295   75185.7150495525   361076.2882166727   58491.7131743933   394853.2821594511   67357.8958162590   44.0715281077   4.8803731129   43.1610813129   4.2003182173   43.6163047103   4.5530602262
120.0000000000   430131.3401574267   75552.3780885556   362446.7094517910   58825.6724619730   396289.0248046088   67707.5386328560   44.2251289721   4.9073321141   43.3239734118   4.2326215551   43.7745511920   4.5824116853
121.0000000000   431600.0595907627   75928.4349181795   363797.9694324104   59162.5822911389   397699.0145115865   68063.7141672419   44.3753106628   4.9356591173   43.4845216705   4.2653631293   43.9299161666   4.6127027623
122.0000000000   433043.1315673530   76315.0561042454   365128.4453189183   59503.1982502043   399085.7884431357   68427.4009085441   44.5227595845   4.9654466699   43.6425235220   4.2985940638   44.0826415533   4.6440053595
123.0000000000   434463.6236586068   76703.5613329070   366432.3332663317   59847.9723225164   400447.9784624693   68793.9536306343   44.6678558596   4.9957029630   43.7972790695   4.3325092569   44.2325674646   4.6758787706
124.0000000000   435857.7297633610   77087.5556029375   367703.9409054411   60197.6084563718   401780.8353344011   69160.1160088046   44.8102480985   5.0256591073   43.9480971605   4.3673500592   44.3791726295   4.7080248514
125.0000000000   437220.1647149816   77470.2033093854   368943.2987579480   60552.5920076714   403081.7317364648   69527.8677928678   44.9493612458   5.0554868849   44.0949737487   4.4031957004   44.5221674972   4.7405738059
126.0000000000   438550.8448683281   77856.8175122605   370156.3514504705   60910.2910272974   404353.5981593993   69899.0256948103   45.0851457489   5.0855447738   44.2386456464   4.4395971896   44.6618956976   4.7735096549
127.0000000000   439854.2877389174   78245.9771092199   371351.7239784480   61266.2200242191   405603.0058586827   70270.8426370162   45.2180775693   5.1155845204   44.3801912131   4.4758013104   44.7991343912   4.8063500890
128.0000000000   441132.4052456779   78631.7437766020   372537.4856725691   61617.6518502077   406834.9454591235   70638.8212984991   45.3483924585   5.1451053192   44.5206123075   4.5114006113   44.9345023830   4.8386384563
129.0000000000   442385.8878430079   79008.1768235865   373720.1620891689   61966.0230076142   408053.0249660884   71000.2817331286   45.4761999156   5.1737476658   44.6606883751   4.5465981094   45.0684441453   4.8702781891
130.0000000000   443615.5554208226   79369.7694130768   374896.6193038186   62314.1036725397   409256.0873623206   71353.3734773522   45.6016212664   5.2011102327   44.8000145161   4.5818370469   45.2008178912   4.9012640399
131.0000000000   444822.8668951178   79714.3348476666   376061.8147044397   62665.4639658233   410442.3407997788   71698.4503119064   45.7248239161   5.2269752609   44.9379370123   4.6174903368   45.3313804642   4.9316572969
132.0000000000   446010.4484627538   80043.5405581423   377217.5067280466   63022.1604079802   411613.9775954002   72037.3551970509   45.8460743252   5.2514321985   45.0746427248   4.6536748718   45.4603585250   4.9615637629
133.0000000000   447184.0367740748   80362.1546880308   378369.4863940943   63381.5645319934   412776.7615840845   72371.6057187701   45.9659407451   5.2748836056   45.2108614043   4.6900688605   45.5884010747   4.9910491366
134.0000000000   448349.0447003509   80677.4747673860   379522.9084339641   63736.0026522732   413935.9765671575   72701.9015189176   46.0849390537   5.2980957434   45.3472994061   4.7257944876   45.7161192299   5.0201071724
135.0000000000   449509.0088950050   80991.6937382398   380680.0754099866   64079.4066625694   415094.5421524958   73026.7923875059   46.2034256369   5.3213924078   45.4842972418   4.7600525706   45.8438614394   5.0485303621
136.0000000000   450663.6929530890   81303.2437228118   381838.5845282065   64410.8784997734   416251.1387406478   73345.0022461091   46.3213868479   5.3446026007   45.6215649936   4.7925529296   45.9714759207   5.0760880874
137.0000000000   451807.1533908923   81611.8588696286   382991.0107637865   64736.6627563053   417399.0820773394   73659.1169271658   46.4382034897   5.3676221423   45.7581366732   4.8239811423   46.0981700815   5.1030462238
138.0000000000   452932.2722577652   81915.4906254288   384130.3118716578   65062.5490641284   418531.2920647115   73970.5444590170   46.5531476466   5.3901507289   45.8931033586   4.8551233702   46.2231255026   5.1296173259
139.0000000000   454033.5170163465   82212.7247825164   385252.8250722955   65387.0363283000   419643.1710443210   74277.8454048184   46.6656525260   5.4119561735   46.0260405413   4.8859736627   46.3458465336   5.1556768836
140.0000000000   455110.9607481740   82507.7744115903   386357.4675917734   65704.6747346471   420734.2141699737   74580.9530655772   46.7756946977   5.4334619421   46.1568785109   4.9161310311   46.4662866043   5.1812572312
