# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
71.0000000000   113869.5273727208   15092.2795410859   144156.2418029389   41233.1344800776   129012.8845878298   31047.9329488973   15.0675371213   1.5166957375   19.7768683081   4.3371399570   17.4222027147   3.2489343612
72.0000000000   113912.8744036280   15188.3048884056   144823.4562939224   41847.4648746456   129368.1653487752   31479.3179867184   15.0729788303   1.5296951027   19.8652740717   4.4159958718   17.4691264510   3.3046169708
73.0000000000   113969.4807439725   15271.4353425986   145476.8189536543   42474.1298266916   129723.1498488134   31916.0495829122   15.0802181866   1.5407653561   19.9516489143   4.4968335199   17.5159335505   3.3612103169
74.0000000000   114035.9736368647   15346.6680526305   146126.8501326472   43121.2271056460   130081.4118847560   32364.7991451695   15.0887985692   1.5507524846   20.0373940694   4.5807267748   17.5630963193   3.4196411401
75.0000000000   114108.8207892286   15419.8051289765   146775.4498432098   43792.4805630853   130442.1353162192   32829.4969812500   15.0982392977   1.5606050028   20.1227426124   4.6682220225   17.6104909551   3.4805017473
76.0000000000   114186.4866507332   15500.4881319121   147417.5919659385   44483.2272494708   130802.0393083358   33309.3278141095   15.1083161681   1.5718566204   20.2070260439   4.7587558240   17.6576711060   3.5437614358
77.0000000000   114264.0702659276   15595.2780060834   148052.3182711621   45180.5301168642   131158.1942685449   33797.1374359420   15.1183641875   1.5855466068   20.2902133731   4.8504593745   17.7042887803   3.6083870486
78.0000000000   114336.5209867365   15698.6597288974   148685.6104905434   45866.5308885705   131511.0657386400   34279.6336987131   15.1277349760   1.6009908772   20.3732831258   4.9406308561   17.7505090509   3.6723973808
79.0000000000   114404.0321640506   15795.9940078606   149324.2366829750   46533.0624113406   131864.1344235128   34747.9447167317   15.1365026128   1.6161623071   20.4572507224   5.0279118739   17.7968766676   3.7344262219
80.0000000000   114475.9125896838   15882.1709663316   149976.7830155985   47185.7917328034   132226.3478026412   35204.7034929658   15.1459142872   1.6301991761   20.5432797218   5.1128795140   17.8445970045   3.7946729951
81.0000000000   114558.3254297167   15966.1294349621   150649.3634430374   47826.4384954761   132603.8444363770   35653.0889846555   15.1567455549   1.6440481369   20.6322152375   5.1956317502   17.8944803962   3.8534065163
82.0000000000   114653.7008862067   16060.3667315653   151337.3632873998   48446.0033376073   132995.5320868033   36089.8227963218   15.1692625192   1.6591346124   20.7234777763   5.2750109136   17.9463701477   3.9101449974
83.0000000000   114770.7440792353   16172.2626372082   152029.3287515940   49032.6256432264   133400.0364154147   36508.4952872316   15.1845786993   1.6761332249   20.8155546216   5.3495521477   18.0000666605   3.9640339787
84.0000000000   114918.6210344787   16301.6547163655   152722.0076976160   49587.8237580204   133820.3143660474   36910.0000782180   15.2039077020   1.6949345685   20.9079782260   5.4195480525   18.0559429640   4.0152399857
85.0000000000   115104.3596467347   16445.1132571709   153422.1226559832   50133.5436297875   134263.2411513590   37308.2695050373   15.2282003695   1.7151609349   21.0015154632   5.4880794909   18.1148579163   4.0657590639
86.0000000000   115330.6606441921   16598.1276532880   154132.8607287949   50694.6112472036   134731.7606864935   37718.9703670444   15.2578387755   1.7363351364   21.0964158912   5.5586969524   18.1771273333   4.1178860787
87.0000000000   115590.2537957508   16752.1615831086   154852.2811070030   51274.3571667559   135221.2674513769   38142.4607266667   15.2918855930   1.7573400954   21.1923787431   5.6319457933   18.2421321681   4.1717536858
88.0000000000   115873.7048620747   16895.7690731077   155581.7571654665   51863.3771091343   135727.7310137706   38569.9163710272   15.3291200112   1.7765914904   21.2896639431   5.7065107135   18.3093919771   4.2261413752
89.0000000000   116177.0886743773   17024.2113953067   156324.8309084123   52451.3949530277   136250.9597913948   38993.4135858262   15.3690306193   1.7933914626   21.3888457342   5.7808693192   18.3789381768   4.2798775113
90.0000000000   116501.9638690910   17144.2256191693   157087.4048411149   53030.5505204060   136794.6843551029   39409.1598526175   15.4118047743   1.8086913330   21.4908093598   5.8538148666   18.4513070670   4.3323499876
91.0000000000   116850.2717971984   17266.2896179548   157871.9466609071   53595.0937978028   137361.1092290528   39815.5675356158   15.4576750424   1.8240387076   21.5959436539   5.9244951610   18.5268093482   4.3833069776
92.0000000000   117214.7122590520   17391.9628917015   158675.3678078679   54138.8773851205   137945.0400334599   40208.8200383165   15.5056787218   1.8398477725   21.7038617691   5.9921081130   18.6047702454   4.4322905740
93.0000000000   117585.3373849126   17516.5820643255   159495.5076527210   54656.9516378358   138540.4225188168   40584.5599308220   15.5545226860   1.8557094215   21.8142911974   6.0560743891   18.6844069417   4.4788220808
94.0000000000   117957.8087831293   17633.9090002442   160332.3970475454   55150.6925074673   139145.1029153374   40942.3596699195   15.6036614453   1.8709400062   21.9272228873   6.1166171372   18.7654421663   4.5229095563
95.0000000000   118339.6443382958   17732.6538951244   161184.8014405099   55628.4933069372   139762.2228894029   41285.4470834714   15.6541274538   1.8839383465   22.0424306723   6.1748279996   18.8482790631   4.5649602692
96.0000000000   118737.5822802953   17805.4347247418   162044.6925110377   56100.1581949635   140391.1373956665   41618.8734544615   15.7068233065   1.8934487419   22.1587358527   6.2320153432   18.9327795796   4.6056032925
97.0000000000   119147.6533775478   17859.3625346728   162909.2803712523   56575.1378658329   141028.4668744001   41950.5843504168   15.7611796336   1.9001847697   22.2756950013   6.2893592329   19.0184373174   4.6457906604
98.0000000000   119569.8029894009   17911.3010802961   163783.9801300552   57057.4378558563   141676.8915597280   42286.9124024439   15.8171211746   1.9062472399   22.3940372652   6.3473250777   19.1055792199   4.6862732625
99.0000000000   120008.0114125220   17973.4298592991   164671.9377044495   57545.5181067457   142339.9745584858   42629.3961667354   15.8751325663   1.9132084282   22.5142041732   6.4057657194   19.1946683698   4.7272719903
100.0000000000   120467.1179367122   18049.8669229908   165565.6605715967   58027.4155648749   143016.3892541544   42970.7962055415   15.9358567819   1.9217981099   22.6352292272   6.4632148186   19.2855430046   4.7679373825
101.0000000000   120951.7996809564   18145.5277395883   166453.3088924022   58492.7551329639   143702.5542866793   43305.0954276344   15.9999216026   1.9329772457   22.7555305564   6.5184398182   19.3777260795   4.8076220055
102.0000000000   121465.1697165246   18265.2582878788   167331.4243277594   58940.5941444622   144398.2970221420   43632.6328475898   16.0677364607   1.9475491302   22.8746283412   6.5713901748   19.4711824010   4.8464480006
103.0000000000   121998.6860019066   18410.4122764889   168195.4189246482   59377.7870424571   145097.0524632774   43958.3033922470   16.1381519310   1.9655774789   22.9918301095   6.6230850815   19.5649910202   4.8851177479
104.0000000000   122543.1560233957   18576.7636513481   169039.8832279943   59806.3998671895   145791.5196256950   44282.6242042645   16.2099487010   1.9863555063   23.1063617834   6.6739094116   19.6581552422   4.9237523816
105.0000000000   123091.3369517069   18753.5838962529   169862.5238535767   60231.1827434300   146476.9304026418   44606.5706125581   16.2821984232   2.0084449789   23.2178659583   6.7245670826   19.7500321908   4.9625423767
106.0000000000   123636.0871957366   18927.8520882836   170665.8151695690   60662.6532692378   147150.9511826528   44934.5139416223   16.3539962439   2.0301350068   23.3266176305   6.7764175572   19.8403069372   5.0020637269
107.0000000000   124176.7252020678   19090.9091166722   171464.3159540884   61107.6112170488   147820.5205780781   45269.2111680501   16.4252894027   2.0503905494   23.4346113750   6.8301094871   19.9299503888   5.0425438526
108.0000000000   124718.1948578564   19244.3768613921   172273.9792249714   61560.7697957246   148496.0870414139   45607.4249362178   16.4967456697   2.0696298491   23.5441220435   6.8846331106   20.0204338566   5.0833817868
109.0000000000   125262.0959921487   19395.5900976097   173105.5501894116   62013.1922544653   149183.8230907801   45944.6674208431   16.5685647805   2.0889769729   23.6567185760   6.9385952680   20.1126416782   5.1238622682
110.0000000000   125807.2230334606   19551.3300688612   173963.5521683292   62450.8780834233   149885.3876008949   46272.9223242501   16.6405667206   2.1093677890   23.7731344200   6.9900185931   20.2068505703   5.1628379987
111.0000000000   126352.0535826426   19710.0781726333   174844.1907060999   62862.5289743474   150598.1221443713   46584.2501851322   16.7125507645   2.1305452606   23.8929185960   7.0374327596   20.3027346803   5.1992635514
112.0000000000   126894.0263643963   19867.3257753813   175734.9383195690   63247.8665172818   151314.4823419826   46877.5172788248   16.7841867602   2.1518405435   24.0143197822   7.0810003386   20.3992532712   5.2331149194
113.0000000000   127434.3782934898   20023.1460419169   176620.0445165051   63609.5297635348   152027.2114049974   47154.5260508148   16.8556268980   2.1730999648   24.1351177326   7.1213012492   20.4953723153   5.2647552145
114.0000000000   127974.6789833546   20177.3025706684   177491.1530470083   63949.1197732399   152732.9160151814   47416.3129038967   16.9270723806   2.1941819181   24.2541362134   7.1586442865   20.5906042970   5.2943659824
115.0000000000   128517.8847887499   20325.2499283306   178344.6252351942   64276.2307530257   153431.2550119720   47668.3837803701   16.9989243965   2.2143893149   24.3708001536   7.1943806145   20.6848622750   5.3227169972
116.0000000000   129066.9230279794   20458.7062277229   179176.7660530545   64604.7423972084   154121.8445405170   47918.3232215085   17.0715892904   2.2324921585   24.4844918345   7.2304836391   20.7780405624   5.3508838005
117.0000000000   129618.4304074723   20576.5341739845   179984.1360555936   64942.8817734838   154801.2832315329   48171.4212560614   17.1446190647   2.2482993460   24.5946691369   7.2681504956   20.8696441008   5.3796311015
118.0000000000   130173.2634498746   20685.6547375346   180767.9192146914   65295.8945568107   155470.5913322830   48432.6860595952   17.2181079369   2.2627789048   24.7014523519   7.3081427149   20.9597801444   5.4096727403
119.0000000000   130739.4764951344   20789.1827919963   181529.3201198436   65666.7608016059   156134.3983074890   48704.7923480552   17.2931208806   2.2763887176   24.8049805413   7.3509077085   21.0490507109   5.4414055965
120.0000000000   131321.7004405831   20888.4576595751   182269.9121126794   66046.3886086609   156795.8062766313   48981.9002879743   17.3702786128   2.2894138235   24.9055434415   7.3951379233   21.1379110271   5.4740058714
121.0000000000   131914.6169700024   20982.9646845942   182994.1795701428   66419.6332392251   157454.3982700726   49253.6926868844   17.4488977836   2.3020566048   25.0038830321   7.4386452513   21.2263904079   5.5060379488
122.0000000000   132504.9433857724   21069.3306479781   183703.1764009870   66781.4550022806   158104.0598933797   49516.0551042561   17.5272490849   2.3141893138   25.1001858105   7.4807028191   21.3137174477   5.5369841451
123.0000000000   133085.1511681348   21149.3893293736   184392.2396068444   67134.7298733755   158738.6953874896   49771.3201762648   17.6043316687   2.3261315641   25.1937912913   7.5216922968   21.3990614800   5.5671690769
