# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
32.0000000000   76493.2185683141   4781.9668374788   74305.6567017904   4298.0603003680   75399.4376350523   4546.4562672672   21.8682578627   0.8166900883   21.6270685470   0.6099747808   21.7476632049   0.7207814972
33.0000000000   77748.2090000545   4933.9753650204   75520.0420780781   4432.9419211171   76634.1255390663   4690.1538875940   22.2268469502   0.8591972771   21.9800483366   0.6434725641   22.1034476434   0.7590378455
34.0000000000   78958.2650910991   5085.6767898603   76691.2359683226   4567.0758186253   77824.7505297108   4833.3368361824   22.5725925928   0.9020220643   22.3204586137   0.6775376259   22.4465256032   0.7977158137
35.0000000000   80127.3022252501   5237.1459514339   77823.9718389670   4700.9485978612   78975.6370321086   4976.2744817963   22.9066139127   0.9451231086   22.6496774557   0.7123066857   22.7781456842   0.8368507947
36.0000000000   81259.1827524703   5388.4289137574   78923.4355815228   4834.7426606796   80091.3091669966   5119.0771997310   23.2300148622   0.9884538576   22.9692169467   0.7477939644   23.0996159044   0.8764236537
37.0000000000   82357.6143342196   5539.4431794012   79993.6829341854   4968.3222492176   81175.6486342025   5261.6374214633   23.5438565702   1.0319485408   23.2802622476   0.7839219845   23.4120594089   0.9163655026
38.0000000000   83425.8205189410   5689.5419466817   81037.0906501217   5101.4804122463   82231.4555845313   5403.5169084395   23.8490694384   1.0754775920   23.5835090795   0.8205911794   23.7162892589   0.9565620562
39.0000000000   84466.2030675730   5838.3184696008   82054.6832920810   5234.2930668351   83260.4431798270   5544.5372422773   24.1463496459   1.1190377363   23.8792567937   0.8578123178   24.0128032198   0.9970174090
40.0000000000   85480.9178247604   5985.7463565286   83046.9829824212   5367.0240924500   84263.9504035908   5684.8090141021   24.4363187068   1.1626881616   24.1676582505   0.8957069703   24.3019884787   1.0378185626
41.0000000000   86471.9622141479   6131.8505339765   84014.7563262128   5499.9062610422   85243.3592701803   5824.4553329594   24.7195521159   1.2064903548   24.4489375850   0.9343702451   24.5842448504   1.0790428006
42.0000000000   87441.1609735245   6276.4642788815   84959.1321617937   5633.0481380796   86200.1465676591   5963.4400797693   24.9965748937   1.2504084700   24.7234235901   0.9737941124   24.8599992419   1.1206686207
43.0000000000   88389.6581740280   6418.9046297980   85881.6645394383   5766.3269451348   87135.6613567331   6101.3466990751   25.2677180845   1.2942300577   24.9915689146   1.0138442699   25.1296434996   1.1625213215
44.0000000000   89317.9093519810   6558.9723976229   86784.0303220101   5899.4549798202   88050.9698369955   6237.9358754200   25.5331080849   1.3377938095   25.2538627911   1.0543329693   25.3934854380   1.2044314607
45.0000000000   90225.9573194211   6696.9719710913   87667.1445247775   6032.2932828681   88946.5509220993   6373.3035323966   25.7927491018   1.3810597273   25.5105707915   1.0951263327   25.6516599466   1.2463201144
46.0000000000   91113.8664526163   6833.2987326455   88530.5773867022   6165.2010419618   89822.2219196593   6507.8289566253   26.0466536395   1.4240570606   25.7615605284   1.1362088871   25.9041070840   1.2881981887
47.0000000000   91981.3497301994   6968.1031217469   89373.2764787520   6298.6946198088   90677.3131044757   6641.8376609530   26.2947388238   1.4668206075   26.0065167028   1.1776225864   26.1506277633   1.3301048174
48.0000000000   92827.4615761286   7101.2852650915   90194.2089266934   6432.7465286343   91510.8352514110   6775.2667961440   26.5367363770   1.5093582513   26.2451355329   1.2192929411   26.3909359549   1.3720126834
49.0000000000   93651.1892577314   7232.3823204535   90992.5342099708   6566.7816130881   92321.8617338511   6907.6035925349   26.7723600725   1.5515681136   26.4771782477   1.2610998251   26.6247691601   1.4138133505
50.0000000000   94452.0536170639   7361.2122529290   91767.3497028257   6700.5274964652   93109.7016599448   7038.6260933352   27.0014723847   1.5933745269   26.7023878307   1.3030663390   26.8519301077   1.4554766001
51.0000000000   95229.6844244664   7488.3043781668   92517.7572220209   6833.7200885283   93873.7208232436   7168.4877313289   27.2239562519   1.6347844914   26.9205079459   1.3451985576   27.0722320989   1.4970102693
52.0000000000   95983.3740779772   7614.2807964895   93242.4130901462   6965.7878866219   94612.8935840617   7297.2417024927   27.4395955032   1.6758135090   27.1311526259   1.3873600577   27.2853740645   1.5383625786
53.0000000000   96712.5193818354   7739.8628701531   93939.9587901277   7096.3405023243   95326.2390859815   7425.0766249818   27.6482069526   1.7165734281   27.3339298074   1.4294583499   27.4910683800   1.5795530235
54.0000000000   97417.0029205539   7865.4916286009   94610.1285694563   7225.2579949802   96013.5657450051   7552.1623278905   27.8497540887   1.7571929152   27.5287621910   1.4714343981   27.6892581399   1.6206242824
55.0000000000   98097.1041985749   7991.3858511534   95254.0385281864   7352.2934829808   96675.5713633806   7678.4916253746   28.0443159652   1.7977423200   27.7159754742   1.5131670813   27.8801457197   1.6615583145
56.0000000000   98753.4307835703   8117.5924179556   95873.5318130075   7477.3002449532   97313.4812982889   7804.0158129397   28.2320656896   1.8382283066   27.8961083435   1.5546018792   28.0640870165   1.7023322693
57.0000000000   99387.0531923754   8244.2813911499   96470.2853187248   7599.8945727860   97928.6692555501   7928.6371203985   28.4133092662   1.8787044059   28.0696541945   1.5956464149   28.2414817304   1.7429311125
58.0000000000   99999.3052001900   8371.6895512410   97045.3985938774   7719.5866277518   98522.3518970337   8052.2420370268   28.5884251924   1.9192061611   28.2369393118   1.6361874272   28.4126822521   1.7833201599
59.0000000000   100591.6059414270   8500.1446552674   97599.3538915970   7836.4286760936   99095.4799165120   8175.0251851592   28.7578152087   1.9597855425   28.3981030693   1.6762167173   28.5779591390   1.8235215732
60.0000000000   101165.3096313086   8630.3592408738   98132.5420906488   7951.3204262145   99648.9258609787   8297.7887761400   28.9218651561   2.0006644967   28.5532494737   1.7159280471   28.7375573149   1.8637418667
61.0000000000   101721.9285086316   8763.3037281000   98645.4661971073   8065.3784596158   100183.6973528695   8421.5741381219   29.0810111508   2.0422199857   28.7025137654   1.7555791088   28.8917624581   1.9043004591
62.0000000000   102262.9683772919   8899.6153926758   99139.1964394812   8179.0973434736   100701.0824083866   8546.9523074477   29.2356892789   2.0847320371   28.8462009160   1.7952414178   29.0409450974   1.9453790652
63.0000000000   102789.8386822145   9039.3708232469   99615.7558336755   8292.1583660515   101202.7972579450   8673.8144794504   29.3863080731   2.1282880715   28.9849018200   1.8347931354   29.1856049466   1.9869670310
64.0000000000   103303.5764912781   9182.2247328928   100077.3882974731   8404.4239126552   101690.4823943756   8801.9200277257   29.5331657659   2.1727818024   29.1192721130   1.8741983905   29.3262189394   2.0289899418
65.0000000000   103804.8989449281   9327.5732480401   100525.7791795424   8516.4326313799   102165.3390622353   8931.2162515076   29.6764668824   2.2179920783   29.2497979243   1.9135868748   29.4631324033   2.0713888562
66.0000000000   104294.8638572884   9475.2782860511   100961.7751495105   8629.1145931021   102628.3195033994   9062.0780524943   29.8165100483   2.2638114922   29.3767159850   1.9531686281   29.5966130167   2.1142031787
67.0000000000   104774.6729701640   9625.4714975537   101385.9908123201   8743.0905954084   103080.3318912420   9194.8717965434   29.9536355799   2.3102293610   29.5001983524   1.9930786689   29.7269169661   2.1574895458
68.0000000000   105245.4864290452   9778.1744663805   101799.1610030049   8858.8151466852   103522.3237160250   9329.8258745304   30.0881767966   2.3572625051   29.6204530282   2.0334010731   29.8543149124   2.2012958050
69.0000000000   105708.2619782668   9933.0629783232   102201.9485109216   8976.7980333867   103955.1052445942   9467.0122811674   30.2204152495   2.4048926164   29.7376690759   2.0742763655   29.9790421627   2.2456770624
70.0000000000   106163.9475002464   10089.9048350868   102595.0381056137   9097.2070682733   104379.4928029301   9606.3873548840   30.3506316658   2.4531563009   29.8520469577   2.1157845614   30.1013393117   2.2906898685
71.0000000000   106613.5609469491   10248.7601471648   102979.2347401117   9219.7952045672   104796.3978435304   9747.8640780500   30.4791233123   2.5021405203   29.9638263060   2.1579000410   30.2214748092   2.3363689531
72.0000000000   107058.5388860622   10409.6421599165   103355.6763886283   9344.2303563601   105207.1076373453   9891.2913931961   30.6063016474   2.5518406806   30.0733423016   2.2005341717   30.3398219745   2.3826709278
73.0000000000   107500.3224664021   10572.5219854988   103725.9112909474   9470.0777258552   105613.1168786747   10036.4484073699   30.7325738553   2.6021678609   30.1810493271   2.2435511032   30.4568115912   2.4294854526
74.0000000000   107940.4275070828   10737.2536379429   104091.5688368484   9597.0316405950   106015.9981719656   10183.1142583225   30.8583648544   2.6529527447   30.2874243656   2.2868502123   30.5728946100   2.4766754086
75.0000000000   108380.4741774668   10903.5826797129   104454.1660046185   9725.3929269873   106417.3200910426   10331.2966959049   30.9841286216   2.7039911448   30.3929058524   2.3304838625   30.6885172370   2.5241556157
76.0000000000   108822.2640105417   11071.2131415507   104815.0656489274   9855.7920369067   106818.6648297346   10481.1353655127   31.1103759998   2.7551333057   30.4978824214   2.3745663773   30.8041292106   2.5718986190
77.0000000000   109267.3400868656   11240.1862487292   105175.9763811822   9988.2284624054   107221.6582340239   10632.6500629741   31.2375500209   2.8064148145   30.6028466026   2.4190223975   30.9201983118   2.6198886876
78.0000000000   109717.0711911471   11410.6305644998   105538.0889670088   10121.9871907003   107627.5800790779   10785.5717179989   31.3660434808   2.8578959553   30.7081446997   2.4635860614   31.0370940902   2.6680353796
79.0000000000   110173.1571542035   11582.3554827000   105902.1013365576   10256.4306042152   108037.6292453806   10939.5001546395   31.4963466721   2.9095563848   30.8139809582   2.5080454569   31.1551638152   2.7162299581
80.0000000000   110637.4952487213   11755.3681018137   106269.1804033111   10391.0922674853   108453.3378260162   11094.2209668037   31.6290052242   2.9614218348   30.9206982960   2.5522725809   31.2748517601   2.7644271207
81.0000000000   111111.6029185334   11929.8958427202   106641.2511533872   10525.7535681704   108876.4270359603   11249.7533972084   31.7644546909   3.0135761262   31.0288620354   2.5962437399   31.3966583632   2.8126608954
82.0000000000   111596.7607805606   12106.6766564001   107020.4347374384   10660.4763613994   109308.5977589995   11406.5195374088   31.9030579698   3.0662186344   31.1390928127   2.6400112264   31.5210753912   2.8610623892
83.0000000000   112094.1284434808   12286.2202752826   107408.4941730165   10795.3254584175   109751.3113082487   11564.8229646182   32.0451429581   3.1194741375   31.2519029637   2.6835848069   31.6485229609   2.9097032761
84.0000000000   112604.8775431006   12468.3998411066   107806.8838388161   10930.5212819467   110205.8806909584   11724.7023436161   32.1910451910   3.1733058787   31.3677127185   2.7270107467   31.7793789548   2.9585856259
85.0000000000   113130.2481481352   12652.8550263617   108216.7154796022   11066.9738949331   110673.4818138687   11886.3924617450   32.3411199594   3.2276020124   31.4868383180   2.7705365696   31.9139791387   3.0077639231
86.0000000000   113671.2101914709   12839.3489457403   108638.9191048261   11205.8631257978   111155.0646481485   12050.3163805893   32.4956437124   3.2822747509   31.6095395480   2.8144666674   32.0525916302   3.0573313659
87.0000000000   114227.7143131966   13027.7052047901   109074.2587773815   11347.9361559463   111650.9865452891   12216.7253775787   32.6546001732   3.3372514137   31.7360339908   2.8590223152   32.1953170820   3.1073506076
88.0000000000   114798.8201417638   13218.2596970241   109522.9748094205   11493.1764052280   112160.8974755922   12385.7880915924   32.8177190776   3.3926368445   31.8663963186   2.9042579805   32.3420576981   3.1579027198
89.0000000000   115383.0346700142   13411.6463972180   109985.2145041291   11641.1068881578   112684.1245870717   12557.6197717865   32.9845734841   3.4486465675   32.0006765176   2.9500856365   32.4926250008   3.2090628235
90.0000000000   115979.2708259290   13608.0968175959   110460.8885355242   11791.3720229860   113220.0796807266   12732.1787841186   33.1548505831   3.5053479819   32.1388511712   2.9964123867   32.6468508771   3.2608244100
91.0000000000   116586.9584544013   13806.9962810295   110949.2607948643   11943.9715470426   113768.1096246328   12909.1363502933   33.3283869110   3.5625556193   32.2807018936   3.0432060131   32.8045444023   3.3130729979
92.0000000000   117205.6541837403   14007.5568269813   111449.9183329968   12098.9440184927   114327.7862583686   13088.0879929753   33.5050590126   3.6200629598   32.4261045834   3.0904474618   32.9655817980   3.3656887369
93.0000000000   117834.8798396924   14209.6549531611   111962.6218599320   12256.2392575549   114898.7508498122   13268.9429614104   33.6847311792   3.6778463283   32.5749899343   3.1381279776   33.1298605567   3.4186547660
94.0000000000   118474.1054680475   14413.5442773913   112486.2991686054   12415.8862079013   115480.2023183265   13451.8491101386   33.8672528068   3.7359964491   32.7270486214   3.1862963617   33.2971507141   3.4720421924
95.0000000000   119122.7007025370   14619.4218542745   113019.3273369749   12577.8051759792   116071.0140197560   13636.8742459210   34.0524450623   3.7945925877   32.8818122823   3.2349773501   33.4671286723   3.5259049450
96.0000000000   119779.7776186441   14827.2935632993   113560.5960148815   12741.5755018417   116670.1868167628   13823.8269064935   34.2400546673   3.8536520440   33.0389647983   3.2841027603   33.6395097328   3.5802210139
97.0000000000   120444.7476500590   15037.0933999751   114109.7251542768   12906.7502743871   117277.2364021679   14012.4655318928   34.4299118296   3.9131518315   33.1984018139   3.3335835240   33.8141568217   3.6349371637
98.0000000000   121117.2801276612   15248.8996186240   114666.6107706424   13073.2377487013   117891.9454491518   14202.7899515014   34.6219167289   3.9730788194   33.3600941477   3.3834021754   33.9910054383   3.6900383186
99.0000000000   121796.6736830612   15462.5316615229   115230.7856532655   13240.9697148235   118513.7296681633   14394.6720069002   34.8158668180   4.0333680042   33.5239054509   3.4335347505   34.1698861345   3.7454784968
100.0000000000   122481.6001535469   15677.3221313532   115801.4396645363   13409.3816092260   119141.5199090416   14587.4936906938   35.0113803931   4.0938078517   33.6896047987   3.4838375448   34.3504925959   3.8010779238
101.0000000000   123170.5764220545   15892.2893597152   116377.3024050524   13577.9761398875   119773.9394135534   14780.4989284576   35.2080333796   4.1541062747   33.8568290605   3.5342106031   34.5324312201   3.8566334755
102.0000000000   123862.4682124171   16106.7048120767   116956.6945090225   13746.6865908873   120409.5813607198   14973.2650435945   35.4055032652   4.2140624846   34.0250917485   3.5846644038   34.7152975068   3.9120417631
103.0000000000   124556.5241454254   16320.4984877095   117538.2381709485   13915.6496112959   121047.3811581869   15165.8164137591   35.6035802910   4.2737059859   34.1939882262   3.6352203544   34.8987842586   3.9673284386
104.0000000000   125252.3638641841   16533.9554873194   118120.9268985234   14084.7140436808   121686.6453813538   15358.2364506625   35.8021625957   4.3331867453   34.3632218761   3.6857962634   35.0826922359   4.0225366043
105.0000000000   125950.1690853939   16747.2641516869   118704.0101355475   14253.6224266592   122327.0896104707   15550.5081725347   36.0013057121   4.3925907958   34.5325716185   3.7362819119   35.2669386653   4.0776621013
106.0000000000   126650.1840762752   16960.2299091225   119287.0101668774   14422.3169182221   122968.5971215763   15742.5001804023   36.2010812081   4.4518668619   34.7018993781   3.7866701074   35.4514902931   4.1326740168
107.0000000000   127352.1622072923   17172.5777829453   119869.4498526806   14590.9593732361   123610.8060299865   15934.1382437635   36.4014208043   4.5109471060   34.8710710213   3.8370672555   35.6362459128   4.1875845613
108.0000000000   128055.3228883270   17384.3242685998   120450.9683224894   14759.7209498853   124253.1456054082   16125.5091825702   36.6021031285   4.5698561964   35.0399874561   3.8875928782   35.8210452923   4.2424617878
109.0000000000   128758.4933941136   17595.5635996557   121031.2155607831   14928.7450067214   124894.8544774484   16316.7289286983   36.8027895881   4.6286059180   35.2085529794   3.9383563255   36.0056712838   4.2973621729
110.0000000000   129460.4345022385   17806.1833414967   121609.3710664723   15097.6574779009   125534.9027843554   16507.5653339766   37.0031231533   4.6871514602   35.3765348301   3.9892888540   36.1898289917   4.3522301394
111.0000000000   130159.9678189503   18016.1583014747   122184.1573358915   15266.3061791913   126172.0625774209   16697.9349666450   37.2027619100   4.7454569850   35.5435597601   4.0403323427   36.3731608351   4.4070198227
112.0000000000   130855.9754023216   18225.4577664588   122754.4202152324   15435.2150654598   126805.1978087770   16888.0605001576   37.4013785185   4.8034614362   35.7092843340   4.0916025323   36.5553314263   4.4617515087
113.0000000000   131547.7321618290   18434.0650255954   123319.4450658326   15604.9552345545   127433.5886138308   17078.1934237836   37.5987624670   4.8611392206   35.8734919554   4.1432157855   36.7361272112   4.5164649654
114.0000000000   132234.6646388212   18642.1276686601   123878.7355728767   15775.8014617546   128056.7001058490   17268.5383830728   37.7947466378   4.9185139288   36.0360353140   4.1952394710   36.9153909759   4.5712040803
115.0000000000   132916.0973061627   18849.7587867259   124431.7279001774   15947.7838451564   128673.9126031700   17459.1697381288   37.9891350283   4.9756025425   36.1967521537   4.2477031519   37.0929435910   4.6259919329
116.0000000000   133591.2677614837   19056.8349618678   124977.5839575641   16120.7970844805   129284.4258595239   17649.9724844384   38.1817081172   5.0323617569   36.3554001169   4.3005917610   37.2685541170   4.6807987751
117.0000000000   134259.5422071106   19262.7750729057   125515.5606430590   16294.6493578256   129887.5514250848   17840.5451318597   38.3722825983   5.0886065527   36.5117641391   4.3538555621   37.4420233687   4.7355028721
118.0000000000   134920.6122571328   19466.7406711137   126045.0564822368   16468.9974671776   130482.8343696848   18030.2782830756   38.5607694069   5.1440796522   36.6656718463   4.4074032357   37.6132206266   4.7899247776
119.0000000000   135574.4338702191   19668.3540054990   126565.7351795909   16643.0959992452   131070.0845249050   18218.6277436820   38.7471529815   5.1986454571   36.8170283636   4.4610073113   37.7820906725   4.8438879436
120.0000000000   136221.2052662486   19867.9165720323   127077.1870207344   16816.0410513239   131649.1961434915   18405.3435930037   38.9314833106   5.2523499513   36.9657152838   4.5143698614   37.9485992972   4.8972806361
121.0000000000   136861.0965499094   20066.3136507665   127578.9254056095   16987.0017551474   132220.0109777594   18590.5240937463   39.1138026074   5.3054229081   37.1115907610   4.5672111602   38.1126966842   4.9500974746
122.0000000000   137494.1598630223   20264.5926515781   128070.9895911478   17155.7484145164   132782.5747270850   18774.6294104115   39.2941202870   5.3581507874   37.2546657082   4.6194484430   38.2743929976   5.0024535869
123.0000000000   138120.4615697243   20463.4731760776   128554.0613104823   17322.4826351415   133337.2614401033   18958.1399281789   39.4724531041   5.4107430802   37.3951400544   4.6711568442   38.4337965792   5.0544953726
124.0000000000   138740.3533672028   20663.1059319748   129028.9021535335   17487.2808975016   133884.6277603682   19141.1721159408   39.6489009375   5.4632472029   37.5332394099   4.7223899570   38.5910701737   5.1062724617
125.0000000000   139354.5018465046   20863.2579806371   129495.7461349950   17650.0812751763   134425.1239907498   19323.5724257569   39.8236528134   5.5155850900   37.6690332514   4.7731357786   38.7463430324   5.1577371029
126.0000000000   139963.2977638601   21063.6267835254   129954.2858422628   17810.9240488613   134958.7918030614   19505.1965992393   39.9968234709   5.5676879124   37.8024288168   4.8233825807   38.8996261439   5.2088467154
127.0000000000   140566.2669520736   21264.1499993557   130404.4131673354   17970.1180777276   135485.3400597046   19686.1527338707   40.1682825234   5.6195795130   37.9333882761   4.8731830966   39.0508353998   5.2596381718
128.0000000000   141162.6243595868   21464.8304688785   130846.6154065275   18127.9978936359   136004.6198830571   19866.5957663783   40.3378109400   5.6713056267   38.0620476189   4.9225987326   39.1999292794   5.3101641120
129.0000000000   141751.9094501894   21665.4109795865   131281.4905726285   18284.8978963844   136516.7000114089   20046.5399008855   40.5052836727   5.7228377276   38.1885762106   4.9717004194   39.3469299416   5.3604419928
130.0000000000   142333.9839135201   21865.6871291828   131709.2073517316   18440.7211936988   137021.5956326259   20225.8309072216   40.6706697986   5.7741730880   38.3130228050   5.0204534091   39.4918463018   5.4104541068
131.0000000000   142908.8797173110   22065.4725213777   132129.6603364918   18595.0757576153   137519.2700269014   20404.1897661133   40.8339890099   5.8253271652   38.4353618601   5.0687701803   39.6346754350   5.4601679334
132.0000000000   143476.8423043570   22264.8187174599   132542.8223381555   18747.9570313923   138009.8323212563   20581.6428568310   40.9953183147   5.8763630079   38.5555919508   5.1167011811   39.7754551327   5.5096403321
133.0000000000   144038.1717476759   22464.1099496188   132948.5462682157   18900.0994006853   138493.3590079458   20758.7330199165   41.1547429079   5.9273960834   38.6736747683   5.1645268264   39.9142088381   5.5590629458
134.0000000000   144592.9689136134   22663.8659740740   133346.6176654632   19052.4848034833   138969.7932895383   20936.1887419577   41.3122866313   5.9785521775   38.7895501661   5.2125913733   40.0509183987   5.6086627178
135.0000000000   145141.2996705864   22864.2063107323   133737.1584375678   19205.5098578144   139439.2290540771   21114.2551267898   41.4679685664   6.0298655736   38.9032527245   5.2610156151   40.1856106454   5.6585141220
136.0000000000   145683.3734895361   23064.9711872041   134120.4098240591   19359.3195019264   139901.8916567976   21292.9113491348   41.6218498847   6.0812913601   39.0148447986   5.3097820016   40.3183473417   5.7085851798
137.0000000000   146219.3493326232   23265.8255429803   134496.5855543882   19513.6953476007   140357.9674435057   21471.8763073394   41.7739761947   6.1327263489   39.1243809159   5.3587550345   40.4491785553   5.7587580254
138.0000000000   146748.9298896561   23466.4108362885   134865.5525670862   19667.6691357914   140807.2412283712   21650.5155455065   41.9242593260   6.1840436914   39.2318214823   5.4076072924   40.5780404042   5.8088128308
139.0000000000   147271.6848885702   23666.5554705425   135227.2722236837   19820.5892583659   141249.4785561269   21828.4402373270   42.0725717122   6.2351655559   39.3371568041   5.4561353832   40.7048642581   5.8586134379
140.0000000000   147787.4787968072   23866.3248956379   135581.8925049000   19972.5749434032   141684.6856508536   22005.7403180852   42.2188735950   6.2861062348   39.4404305866   5.5043835770   40.8296520908   5.9081879691
